spend_id,campaign_id,spend_date,amount_spent,impressions,clicks
974,GOOGLE_SEARCH,2025-11-15,8930.48,20022,1417
975,INSTA_REEL,2025-11-15,8930.42,3920,2000
976,REFERRAL,2025-11-15,5497.81,21047,2424
977,FB_JAN,2025-11-16,12668.34,1838,1376
978,GOOGLE_SEARCH,2025-11-16,4784.57,22549,1288
979,INSTA_REEL,2025-11-16,4378.01,29146,2742
980,REFERRAL,2025-11-16,14446.28,28971,2886
981,FB_JAN,2025-11-17,7839.08,44723,2523
982,GOOGLE_SEARCH,2025-11-17,8110.35,44415,2762
983,INSTA_REEL,2025-11-17,8706.38,38870,596
984,REFERRAL,2025-11-17,14078.77,35270,475
985,FB_JAN,2025-11-18,7409.09,32084,351
986,GOOGLE_SEARCH,2025-11-18,5413.37,13304,565
987,INSTA_REEL,2025-11-18,4709.73,48814,2252
988,REFERRAL,2025-11-18,5593.58,10450,2979
989,FB_JAN,2025-11-19,10046.57,11289,1793
990,GOOGLE_SEARCH,2025-11-19,2857.68,41205,797
991,INSTA_REEL,2025-11-19,4972.93,41220,1892
992,REFERRAL,2025-11-19,10151.99,26486,2909
993,FB_JAN,2025-11-20,7858.41,2874,1750
994,GOOGLE_SEARCH,2025-11-20,11402.08,46724,445
995,INSTA_REEL,2025-11-20,9705.02,1233,2276
996,REFERRAL,2025-11-20,7536.97,45482,2973
997,FB_JAN,2025-11-21,3198.21,14695,2504
998,GOOGLE_SEARCH,2025-11-21,8437.31,24028,263
999,INSTA_REEL,2025-11-21,1702.36,48008,980
1000,REFERRAL,2025-11-21,11229.78,34898,1158
1001,FB_JAN,2025-11-22,14953.38,7207,2278
1002,GOOGLE_SEARCH,2025-11-22,8482.24,29679,539
1003,INSTA_REEL,2025-11-22,13440.98,30430,550
1004,REFERRAL,2025-11-22,5759.33,4505,2300
1005,FB_JAN,2025-11-23,3698.86,5651,2382
1006,GOOGLE_SEARCH,2025-11-23,3687.48,6417,1712
1007,INSTA_REEL,2025-11-23,13457.73,21526,2625
1008,REFERRAL,2025-11-23,4456.6,16279,756
1009,FB_JAN,2025-11-24,1572.46,24554,929
1010,GOOGLE_SEARCH,2025-11-24,8178.58,29679,813
1011,INSTA_REEL,2025-11-24,7476.07,8867,1662
1012,REFERRAL,2025-11-24,1852.25,10673,2285
1013,FB_JAN,2025-11-25,6844.43,41046,2208
1014,GOOGLE_SEARCH,2025-11-25,13230.61,6124,1643
1015,INSTA_REEL,2025-11-25,1247.75,19323,906
1016,REFERRAL,2025-11-25,6562.16,17467,1501
1017,FB_JAN,2025-11-26,4520.3,42818,1643
1018,GOOGLE_SEARCH,2025-11-26,9318.51,33516,367
1019,INSTA_REEL,2025-11-26,13146.93,45717,1863
1020,REFERRAL,2025-11-26,2430.7,27489,861
1021,FB_JAN,2025-11-27,5982.9,9643,2291
1022,GOOGLE_SEARCH,2025-11-27,6038.02,12048,153
1023,INSTA_REEL,2025-11-27,5164.54,37934,1104
1024,REFERRAL,2025-11-27,3051.06,34202,1053
1025,FB_JAN,2025-11-28,10149.4,18936,236
1026,GOOGLE_SEARCH,2025-11-28,986.07,12381,2304
1027,INSTA_REEL,2025-11-28,2606.69,43681,1665
1028,REFERRAL,2025-11-28,14578.92,44939,1458
1029,FB_JAN,2025-11-29,6121.31,27813,255
1030,GOOGLE_SEARCH,2025-11-29,4597.05,7740,902
1031,INSTA_REEL,2025-11-29,12648.75,19367,1627
1032,REFERRAL,2025-11-29,4962.57,35767,2532
1033,FB_JAN,2025-11-30,2022.23,31492,1709
1034,GOOGLE_SEARCH,2025-11-30,10305.56,34076,2282
1035,INSTA_REEL,2025-11-30,11311.85,3919,2646
1036,REFERRAL,2025-11-30,10467.95,15611,1737
1037,FB_JAN,2025-12-01,14326.55,11662,2166
1038,GOOGLE_SEARCH,2025-12-01,7115.09,18200,2752
1039,INSTA_REEL,2025-12-01,9197.03,18176,1004
1040,REFERRAL,2025-12-01,1354.79,47092,260
1041,FB_JAN,2025-12-02,7870.89,18588,2239
1042,GOOGLE_SEARCH,2025-12-02,13168.83,1235,2490
1043,INSTA_REEL,2025-12-02,11451.34,41255,2662
1044,REFERRAL,2025-12-02,5120.01,36052,2524
1045,FB_JAN,2025-12-03,1907.38,32405,2921
1046,GOOGLE_SEARCH,2025-12-03,4794.49,29336,1577
1047,INSTA_REEL,2025-12-03,12559.16,35462,442
1048,REFERRAL,2025-12-03,7185.45,9618,729
1049,FB_JAN,2025-12-04,3436.38,5927,1204
1050,GOOGLE_SEARCH,2025-12-04,8904.59,49559,2874
1051,INSTA_REEL,2025-12-04,13285.27,15463,2731
1052,REFERRAL,2025-12-04,5746.6,30805,817
1053,FB_JAN,2025-12-05,2832.56,25567,2142
1054,GOOGLE_SEARCH,2025-12-05,9875.05,23726,2032
1055,INSTA_REEL,2025-12-05,9532.34,29808,679
1056,REFERRAL,2025-12-05,6881.63,33083,1563
1057,FB_JAN,2025-12-06,14471.15,30325,2076
1058,GOOGLE_SEARCH,2025-12-06,1153.65,38692,389
1059,INSTA_REEL,2025-12-06,12163.32,39764,1167
1060,REFERRAL,2025-12-06,8969.7,20241,1623
1061,FB_JAN,2025-12-07,7816.0,14948,1502
1062,GOOGLE_SEARCH,2025-12-07,12923.71,5038,899
1063,INSTA_REEL,2025-12-07,13850.25,44984,1085
1064,REFERRAL,2025-12-07,7057.15,41343,222
1065,FB_JAN,2025-12-08,3616.78,48514,2098
1066,GOOGLE_SEARCH,2025-12-08,5891.19,13238,1853
1067,INSTA_REEL,2025-12-08,1898.35,10321,2098
1068,REFERRAL,2025-12-08,2913.87,27539,1352
1069,FB_JAN,2025-12-09,11141.37,33501,1019
1070,GOOGLE_SEARCH,2025-12-09,11028.55,39741,919
1071,INSTA_REEL,2025-12-09,12470.88,34106,2873
1072,REFERRAL,2025-12-09,6158.99,31980,123
1073,FB_JAN,2025-12-10,6715.91,28823,1472
1074,GOOGLE_SEARCH,2025-12-10,10165.98,34992,809
1075,INSTA_REEL,2025-12-10,6171.26,21924,2077
1076,REFERRAL,2025-12-10,5488.97,45833,2272
1077,FB_JAN,2025-12-11,10552.16,21481,178
1078,GOOGLE_SEARCH,2025-12-11,6891.38,45062,2230
1079,INSTA_REEL,2025-12-11,9061.67,36378,2119
1080,REFERRAL,2025-12-11,12232.11,5253,1066
1081,FB_JAN,2025-12-12,3270.8,6734,1801
1082,GOOGLE_SEARCH,2025-12-12,6476.0,42812,1108
1083,INSTA_REEL,2025-12-12,6931.81,20872,2042
1084,REFERRAL,2025-12-12,2501.29,48129,819
1085,FB_JAN,2025-12-13,4441.98,3963,543
1086,GOOGLE_SEARCH,2025-12-13,13050.22,13056,323
1087,INSTA_REEL,2025-12-13,3834.18,6199,2868
1088,REFERRAL,2025-12-13,14291.6,20055,2456
1089,FB_JAN,2025-12-14,13400.79,33703,2790
1090,GOOGLE_SEARCH,2025-12-14,13296.13,26978,2824
1091,INSTA_REEL,2025-12-14,6923.38,26925,2546
1092,REFERRAL,2025-12-14,7649.97,15364,2678
1093,FB_JAN,2025-12-15,13666.0,22710,1948
1094,GOOGLE_SEARCH,2025-12-15,12051.33,16976,2556
1095,INSTA_REEL,2025-12-15,6379.95,46843,2938
1096,REFERRAL,2025-12-15,13133.61,15596,1039
1097,FB_JAN,2025-12-16,7936.83,42782,1873
1098,GOOGLE_SEARCH,2025-12-16,14876.08,47582,2776
1099,INSTA_REEL,2025-12-16,2646.32,48462,1712
1100,REFERRAL,2025-12-16,3907.3,30480,1765
1101,FB_JAN,2025-12-17,11946.33,19437,2319
1102,GOOGLE_SEARCH,2025-12-17,10985.61,35545,412
1103,INSTA_REEL,2025-12-17,8302.79,49328,1181
1104,REFERRAL,2025-12-17,5986.81,31817,2254
1105,FB_JAN,2025-12-18,7643.9,9657,1014
1106,GOOGLE_SEARCH,2025-12-18,12855.14,46267,395
1107,INSTA_REEL,2025-12-18,13785.59,1153,1761
1108,REFERRAL,2025-12-18,4283.39,40171,506
1109,FB_JAN,2025-12-19,3587.01,15291,2404
1110,GOOGLE_SEARCH,2025-12-19,12599.45,47331,2355
1111,INSTA_REEL,2025-12-19,2784.61,17001,2738
1112,REFERRAL,2025-12-19,11237.44,49591,1004
1113,FB_JAN,2025-12-20,13558.08,10362,71
1114,GOOGLE_SEARCH,2025-12-20,7849.5,28602,1669
1115,INSTA_REEL,2025-12-20,6807.53,1465,1279
1116,REFERRAL,2025-12-20,12411.61,43516,2902
1117,FB_JAN,2025-12-21,13861.7,32736,1866
1118,GOOGLE_SEARCH,2025-12-21,9695.75,6681,2368
1119,INSTA_REEL,2025-12-21,13586.15,16820,312
1120,REFERRAL,2025-12-21,3601.81,46680,1892
1121,FB_JAN,2025-12-22,2530.04,35383,1018
1122,GOOGLE_SEARCH,2025-12-22,11128.03,10566,714
1123,INSTA_REEL,2025-12-22,13189.13,41385,1475
1124,REFERRAL,2025-12-22,13466.19,28996,848
1125,FB_JAN,2025-12-23,8848.61,19686,1309
1126,GOOGLE_SEARCH,2025-12-23,10962.82,4989,1420
1127,INSTA_REEL,2025-12-23,8411.38,21850,922
1128,REFERRAL,2025-12-23,5870.49,20299,2973
1129,FB_JAN,2025-12-24,3358.46,45375,1441
1130,GOOGLE_SEARCH,2025-12-24,12147.58,23291,1866
1131,INSTA_REEL,2025-12-24,14996.69,30103,2892
1132,REFERRAL,2025-12-24,6374.96,18475,497
1133,FB_JAN,2025-12-25,7343.72,37136,218
1134,GOOGLE_SEARCH,2025-12-25,6010.74,35433,843
1135,INSTA_REEL,2025-12-25,6151.46,27427,1126
1136,REFERRAL,2025-12-25,12514.74,33413,627
1137,FB_JAN,2025-12-26,7368.06,6931,2000
1138,GOOGLE_SEARCH,2025-12-26,2552.82,8555,550
1139,INSTA_REEL,2025-12-26,11934.87,17384,1992
1140,REFERRAL,2025-12-26,3394.26,29203,582
1141,FB_JAN,2025-12-27,10861.8,23995,1156
1142,GOOGLE_SEARCH,2025-12-27,12828.76,13725,496
1143,INSTA_REEL,2025-12-27,7996.43,4150,1499
1144,REFERRAL,2025-12-27,3988.46,23814,289
1145,FB_JAN,2025-12-28,616.86,14679,929
1146,GOOGLE_SEARCH,2025-12-28,11832.07,12800,1052
1147,INSTA_REEL,2025-12-28,1235.55,19809,1985
1148,REFERRAL,2025-12-28,2990.92,14851,2464
1149,FB_JAN,2025-12-29,6270.49,35855,1547
1150,GOOGLE_SEARCH,2025-12-29,12122.51,39294,1221
1151,INSTA_REEL,2025-12-29,1306.89,3431,2820
1152,REFERRAL,2025-12-29,10069.32,3033,286
1153,FB_JAN,2025-12-30,9150.36,38260,207
1154,GOOGLE_SEARCH,2025-12-30,9189.27,30494,1362
1155,INSTA_REEL,2025-12-30,3947.2,48222,2202
1156,REFERRAL,2025-12-30,8340.8,39658,2071
1157,FB_JAN,2025-12-31,3606.02,5879,1326
1158,GOOGLE_SEARCH,2025-12-31,3074.53,45985,1595
1159,INSTA_REEL,2025-12-31,2778.78,32303,586
1160,REFERRAL,2025-12-31,12640.52,22579,1553
1161,FB_JAN,2026-01-01,7192.96,22353,305
1162,GOOGLE_SEARCH,2026-01-01,5610.63,43049,1030
1163,INSTA_REEL,2026-01-01,840.34,17109,987
1164,REFERRAL,2026-01-01,4564.04,27539,1609
1165,FB_JAN,2026-01-02,13297.25,30286,92
1166,GOOGLE_SEARCH,2026-01-02,9160.3,25045,572
1167,INSTA_REEL,2026-01-02,3972.31,21202,1806
1168,REFERRAL,2026-01-02,10814.28,3512,472
1169,FB_JAN,2026-01-03,12396.57,25218,1082
1170,GOOGLE_SEARCH,2026-01-03,3365.22,17391,1540
1171,INSTA_REEL,2026-01-03,5832.69,15101,1822
1172,REFERRAL,2026-01-03,2569.95,49769,349
1173,FB_JAN,2026-01-04,2884.56,46605,2595
1174,GOOGLE_SEARCH,2026-01-04,4409.73,49074,410
1175,INSTA_REEL,2026-01-04,9883.65,19218,617
1176,REFERRAL,2026-01-04,8170.76,11568,467
1177,FB_JAN,2026-01-05,671.82,14670,1461
1178,GOOGLE_SEARCH,2026-01-05,11100.4,39455,1546
1179,INSTA_REEL,2026-01-05,1438.17,38699,1896
1180,REFERRAL,2026-01-05,10011.68,22831,383
1181,FB_JAN,2026-01-06,6256.32,42993,702
1182,GOOGLE_SEARCH,2026-01-06,762.29,49230,1670
1183,INSTA_REEL,2026-01-06,8494.78,28696,2951
1184,REFERRAL,2026-01-06,8118.63,7644,1157
1185,FB_JAN,2026-01-07,13248.56,35904,861
1186,GOOGLE_SEARCH,2026-01-07,3058.94,3802,2043
1187,INSTA_REEL,2026-01-07,5701.51,35857,1138
1188,REFERRAL,2026-01-07,5859.26,10633,607
1189,FB_JAN,2026-01-08,965.52,18379,60
1190,GOOGLE_SEARCH,2026-01-08,13055.18,2960,1513
1191,INSTA_REEL,2026-01-08,10474.64,24048,183
1192,REFERRAL,2026-01-08,10740.55,19910,1555
1193,FB_JAN,2026-01-09,14033.85,44810,357
1194,GOOGLE_SEARCH,2026-01-09,13846.56,5864,2779
1195,INSTA_REEL,2026-01-09,9354.81,46626,2154
1196,REFERRAL,2026-01-09,2475.69,25135,858
1197,FB_JAN,2026-01-10,10913.56,1766,646
1198,GOOGLE_SEARCH,2026-01-10,5553.78,7809,2131
1199,INSTA_REEL,2026-01-10,8413.13,6792,2117
1200,REFERRAL,2026-01-10,8902.08,20799,1174
1201,FB_JAN,2026-01-11,8431.99,43042,2511
1202,GOOGLE_SEARCH,2026-01-11,12918.87,26593,1524
1203,INSTA_REEL,2026-01-11,11570.06,18991,1479
1204,REFERRAL,2026-01-11,13851.28,11050,2092
1205,FB_JAN,2026-01-12,9914.66,37852,1756
1206,GOOGLE_SEARCH,2026-01-12,9505.27,48168,1319
1207,INSTA_REEL,2026-01-12,6952.69,12157,106
1208,REFERRAL,2026-01-12,5409.24,45181,187
1209,FB_JAN,2026-01-13,13166.76,35124,2899
1210,GOOGLE_SEARCH,2026-01-13,13898.29,7938,2552
1211,INSTA_REEL,2026-01-13,12515.2,17528,1094
1212,REFERRAL,2026-01-13,3379.65,31515,685
1213,FB_JAN,2026-01-14,2730.87,31127,1623
1214,GOOGLE_SEARCH,2026-01-14,4887.51,35767,1293
1215,INSTA_REEL,2026-01-14,8707.15,14663,960
1216,REFERRAL,2026-01-14,9859.14,2769,931
1217,FB_JAN,2026-01-15,11666.79,5626,637
1218,GOOGLE_SEARCH,2026-01-15,7083.48,6430,2154
1219,INSTA_REEL,2026-01-15,3455.99,1862,636
1220,REFERRAL,2026-01-15,1468.19,11408,2016
1221,FB_JAN,2026-01-16,13768.53,46326,951
1222,GOOGLE_SEARCH,2026-01-16,7483.52,20190,238
1223,INSTA_REEL,2026-01-16,709.49,48877,2487
1224,REFERRAL,2026-01-16,7280.65,1623,311
1225,FB_JAN,2026-01-17,3632.15,16694,1199
1226,GOOGLE_SEARCH,2026-01-17,9580.05,4383,196
1227,INSTA_REEL,2026-01-17,4025.36,38273,1766
1228,REFERRAL,2026-01-17,11215.94,18334,681
1229,FB_JAN,2026-01-18,7107.96,8794,2930
1230,GOOGLE_SEARCH,2026-01-18,7718.39,46593,89
1231,INSTA_REEL,2026-01-18,10977.7,33808,1982
1232,REFERRAL,2026-01-18,5446.29,43080,403
1233,FB_JAN,2026-01-19,11806.28,31081,2936
1234,GOOGLE_SEARCH,2026-01-19,4066.12,21889,1496
1235,INSTA_REEL,2026-01-19,12568.06,17457,635
1236,REFERRAL,2026-01-19,12101.35,5701,2081
1237,FB_JAN,2026-01-20,13902.93,36738,1145
1238,GOOGLE_SEARCH,2026-01-20,10813.79,47139,1889
1239,INSTA_REEL,2026-01-20,13445.48,40607,1515
1240,REFERRAL,2026-01-20,9716.18,37432,1779
1241,FB_JAN,2026-01-21,12576.5,1510,101
1242,GOOGLE_SEARCH,2026-01-21,5617.76,3879,2606
1243,INSTA_REEL,2026-01-21,14003.19,8245,1458
1244,REFERRAL,2026-01-21,12577.2,44192,1695
1245,FB_JAN,2026-01-22,6859.26,19300,1294
1246,GOOGLE_SEARCH,2026-01-22,6813.89,23120,1377
1247,INSTA_REEL,2026-01-22,12241.08,15570,2954
1248,REFERRAL,2026-01-22,882.76,7237,1297
1249,FB_JAN,2026-01-23,14074.88,30775,1565
1250,GOOGLE_SEARCH,2026-01-23,3166.68,26802,91
1251,INSTA_REEL,2026-01-23,12482.91,22238,253
1252,REFERRAL,2026-01-23,3771.18,38751,367
1253,FB_JAN,2026-01-24,1368.54,33999,1956
1254,GOOGLE_SEARCH,2026-01-24,8133.56,31115,1977
1255,INSTA_REEL,2026-01-24,9149.39,1081,2604
1256,REFERRAL,2026-01-24,10824.87,22133,1348
1257,FB_JAN,2026-01-25,6644.8,24458,1790
1258,GOOGLE_SEARCH,2026-01-25,2952.67,31392,119
1259,INSTA_REEL,2026-01-25,13798.27,28051,2805
1260,REFERRAL,2026-01-25,3667.85,7237,2490
1261,FB_JAN,2026-01-26,3211.89,24156,2046
1262,GOOGLE_SEARCH,2026-01-26,1423.24,39527,2426
1263,INSTA_REEL,2026-01-26,12462.66,27921,233
1264,REFERRAL,2026-01-26,6879.1,27342,1011
1265,FB_JAN,2026-01-27,2051.0,29763,1218
1266,GOOGLE_SEARCH,2026-01-27,13986.09,48753,894
1267,INSTA_REEL,2026-01-27,13439.29,31944,997
1268,REFERRAL,2026-01-27,6329.53,28619,1750
1269,FB_JAN,2026-01-28,4939.13,46772,2278
1270,GOOGLE_SEARCH,2026-01-28,4805.85,34381,2826
1271,INSTA_REEL,2026-01-28,7739.47,21812,2785
1272,REFERRAL,2026-01-28,1205.38,6678,618
1273,FB_JAN,2026-01-29,7591.99,36577,2164
1274,GOOGLE_SEARCH,2026-01-29,13105.8,42547,2056
1275,INSTA_REEL,2026-01-29,10657.78,27517,1955
1276,REFERRAL,2026-01-29,13454.46,43867,2005
1277,FB_JAN,2026-01-30,1497.93,34491,1994
1278,GOOGLE_SEARCH,2026-01-30,11019.1,11661,916
1279,INSTA_REEL,2026-01-30,10932.03,40258,2738
1280,REFERRAL,2026-01-30,1984.98,44412,2683
1281,FB_JAN,2026-01-31,7209.74,20731,919
1282,GOOGLE_SEARCH,2026-01-31,4142.72,9908,2753
1283,INSTA_REEL,2026-01-31,7318.59,34640,1646
1284,REFERRAL,2026-01-31,10519.75,43803,61
1285,FB_JAN,2026-02-01,11774.59,5986,2269
1286,GOOGLE_SEARCH,2026-02-01,14723.18,31453,1383
1287,INSTA_REEL,2026-02-01,11742.47,49494,2146
1288,REFERRAL,2026-02-01,14235.48,29459,868
1289,FB_JAN,2026-02-02,9270.08,6190,1451
1290,GOOGLE_SEARCH,2026-02-02,9625.09,6361,2043
1291,INSTA_REEL,2026-02-02,12066.14,30984,890
1292,REFERRAL,2026-02-02,1853.76,38872,2960
1293,FB_JAN,2026-02-03,1876.64,44318,251
1294,GOOGLE_SEARCH,2026-02-03,3743.39,35870,1253
1295,INSTA_REEL,2026-02-03,12155.62,43484,715
1296,REFERRAL,2026-02-03,12655.74,35287,2641
1297,FB_JAN,2026-02-04,14543.92,17663,2946
1298,GOOGLE_SEARCH,2026-02-04,874.75,21714,1974
1299,INSTA_REEL,2026-02-04,7926.26,4152,2401
1300,REFERRAL,2026-02-04,3099.16,49544,1047
1301,FB_JAN,2026-02-05,11824.99,20597,202
1302,GOOGLE_SEARCH,2026-02-05,11186.1,38065,2785
1303,INSTA_REEL,2026-02-05,8016.84,12226,2691
1304,REFERRAL,2026-02-05,12918.95,27848,632
1305,FB_JAN,2026-02-06,14820.71,31960,76
1306,GOOGLE_SEARCH,2026-02-06,13598.76,41983,2453
1307,INSTA_REEL,2026-02-06,14821.23,11218,1682
1308,REFERRAL,2026-02-06,5681.54,37735,2677
1309,FB_JAN,2026-02-07,9741.22,11789,1557
1310,GOOGLE_SEARCH,2026-02-07,6897.68,27528,1441
1311,INSTA_REEL,2026-02-07,587.31,36545,2848
1312,REFERRAL,2026-02-07,9885.9,27465,2718
1313,FB_JAN,2026-02-08,4248.16,24265,955
1314,GOOGLE_SEARCH,2026-02-08,7707.73,37806,2290
1315,INSTA_REEL,2026-02-08,5459.65,17497,729
1316,REFERRAL,2026-02-08,13669.43,41369,2088
1317,FB_JAN,2026-02-09,7269.86,6853,400
1318,GOOGLE_SEARCH,2026-02-09,13468.43,22321,1786
1319,INSTA_REEL,2026-02-09,9373.54,38032,2105
1320,REFERRAL,2026-02-09,4793.28,20473,1898
1321,FB_JAN,2026-02-10,1193.28,38377,1354
1322,GOOGLE_SEARCH,2026-02-10,2881.27,26208,149
1323,INSTA_REEL,2026-02-10,4446.75,13538,372
1324,REFERRAL,2026-02-10,8427.61,6179,2486
1325,FB_JAN,2026-02-11,14404.07,49016,1670
1326,GOOGLE_SEARCH,2026-02-11,3863.74,6136,2813
1327,INSTA_REEL,2026-02-11,8694.52,16523,137
1328,REFERRAL,2026-02-11,737.13,2182,2260
1329,FB_JAN,2026-02-12,1733.22,42919,2436
1330,GOOGLE_SEARCH,2026-02-12,13917.96,2408,1481
1331,INSTA_REEL,2026-02-12,6493.02,49336,874
1332,REFERRAL,2026-02-12,11436.75,29780,221
1333,FB_JAN,2026-02-13,6941.57,47212,2591
1334,GOOGLE_SEARCH,2026-02-13,7883.97,39939,2312
1335,INSTA_REEL,2026-02-13,7930.35,8035,1341
1336,REFERRAL,2026-02-13,14971.52,22599,1147
1337,FB_JAN,2026-02-14,10047.91,40119,670
1338,GOOGLE_SEARCH,2026-02-14,5905.8,2168,2949
1339,INSTA_REEL,2026-02-14,4665.15,21285,794
1340,REFERRAL,2026-02-14,8742.9,31852,1663
1341,FB_JAN,2026-02-15,702.96,2667,957
1342,GOOGLE_SEARCH,2026-02-15,8182.61,39193,1845
1343,INSTA_REEL,2026-02-15,6569.12,23319,970
1344,REFERRAL,2026-02-15,11012.01,9119,135
1345,FB_JAN,2026-02-16,4264.24,7435,1164
1346,GOOGLE_SEARCH,2026-02-16,1697.66,36338,1230
1347,INSTA_REEL,2026-02-16,5111.56,41812,213
1348,REFERRAL,2026-02-16,1912.01,47907,553
1349,FB_JAN,2026-02-17,4036.88,5154,608
1350,GOOGLE_SEARCH,2026-02-17,5327.52,27890,2050
1351,INSTA_REEL,2026-02-17,12687.66,44303,2465
1352,REFERRAL,2026-02-17,6658.03,49252,1002
1353,FB_JAN,2026-02-18,7207.91,15704,1837
1354,GOOGLE_SEARCH,2026-02-18,8842.16,37902,1496
1355,INSTA_REEL,2026-02-18,2454.88,9520,1385
1356,REFERRAL,2026-02-18,3932.17,10780,2141
1357,FB_JAN,2026-02-19,2739.27,21989,1596
1358,GOOGLE_SEARCH,2026-02-19,7469.78,33348,1128
1359,INSTA_REEL,2026-02-19,1423.43,4274,1177
1360,REFERRAL,2026-02-19,8259.86,14105,1674
1361,FB_JAN,2026-02-20,3344.78,48896,1412
1362,GOOGLE_SEARCH,2026-02-20,13796.34,10432,376
1363,INSTA_REEL,2026-02-20,13805.89,9736,2203
1364,REFERRAL,2026-02-20,8278.65,30329,2424
1365,FB_JAN,2026-02-21,9888.37,40713,2239
1366,GOOGLE_SEARCH,2026-02-21,2376.95,31293,2385
1367,INSTA_REEL,2026-02-21,9976.08,3727,2516
1368,REFERRAL,2026-02-21,2052.76,26356,2205
1369,FB_JAN,2026-02-22,13924.13,2561,1832
1370,GOOGLE_SEARCH,2026-02-22,644.25,20807,2685
1371,INSTA_REEL,2026-02-22,11436.57,10209,1773
1372,REFERRAL,2026-02-22,10425.89,4150,464
1373,FB_JAN,2026-02-23,14762.48,34321,1776
1374,GOOGLE_SEARCH,2026-02-23,12788.09,20610,1701
1375,INSTA_REEL,2026-02-23,1991.64,17579,1756
1376,REFERRAL,2026-02-23,4289.45,38065,2501
1377,FB_JAN,2026-02-24,9100.17,45563,2457
1378,GOOGLE_SEARCH,2026-02-24,6079.66,30890,543
1379,INSTA_REEL,2026-02-24,9630.22,37204,1825
1380,REFERRAL,2026-02-24,1949.22,29645,1354
1381,FB_JAN,2026-02-25,10811.75,41604,431
1382,GOOGLE_SEARCH,2026-02-25,14333.0,33753,1928
1383,INSTA_REEL,2026-02-25,2619.67,37812,1394
1384,REFERRAL,2026-02-25,9618.28,48733,1874
1385,FB_JAN,2026-02-26,10542.94,6265,2085
1386,GOOGLE_SEARCH,2026-02-26,3223.21,36083,1616
1387,INSTA_REEL,2026-02-26,12112.86,17762,1380
1388,REFERRAL,2026-02-26,12864.1,34285,2381
1389,FB_JAN,2026-02-27,7168.53,40639,1283
1390,GOOGLE_SEARCH,2026-02-27,3121.32,39543,505
1391,INSTA_REEL,2026-02-27,5401.66,41398,1452
1392,REFERRAL,2026-02-27,14731.71,23407,1730
1393,FB_JAN,2026-02-28,6257.42,6237,2693
1394,GOOGLE_SEARCH,2026-02-28,8797.39,14894,821
1395,INSTA_REEL,2026-02-28,2115.6,6499,2001
1396,REFERRAL,2026-02-28,9013.69,39626,553
1397,FB_JAN,2026-03-01,2797.03,40077,2199
1398,GOOGLE_SEARCH,2026-03-01,542.53,19895,1729
1399,INSTA_REEL,2026-03-01,4678.92,25434,2269
1400,REFERRAL,2026-03-01,1864.39,22166,2923
1401,FB_JAN,2026-03-02,5172.98,26694,2289
1402,GOOGLE_SEARCH,2026-03-02,1926.06,11429,1775
1403,INSTA_REEL,2026-03-02,4742.47,23851,1905
1404,REFERRAL,2026-03-02,13670.6,45259,1982
1405,FB_JAN,2026-03-03,12647.95,4129,2012
1406,GOOGLE_SEARCH,2026-03-03,12536.0,13097,933
1407,INSTA_REEL,2026-03-03,7427.88,5172,2751
1408,REFERRAL,2026-03-03,2957.93,16044,2538
1409,FB_JAN,2026-03-04,1428.55,48010,737
1410,GOOGLE_SEARCH,2026-03-04,4514.98,27729,2297
1411,INSTA_REEL,2026-03-04,9173.13,20762,2224
1412,REFERRAL,2026-03-04,9631.34,24577,2538
1413,FB_JAN,2026-03-05,10632.47,41524,340
1414,GOOGLE_SEARCH,2026-03-05,12042.74,5174,1130
1415,INSTA_REEL,2026-03-05,2537.5,30979,100
1416,REFERRAL,2026-03-05,11574.3,46291,2587
1417,FB_JAN,2026-03-06,13370.5,28593,2526
1418,GOOGLE_SEARCH,2026-03-06,6112.31,43048,106
1419,INSTA_REEL,2026-03-06,1877.78,21079,1343
1420,REFERRAL,2026-03-06,2984.33,29991,2937
1421,FB_JAN,2026-03-07,3597.71,38939,938
1422,GOOGLE_SEARCH,2026-03-07,10070.59,8004,262
1423,INSTA_REEL,2026-03-07,1317.77,30575,2185
1424,REFERRAL,2026-03-07,13526.82,8278,972
1425,FB_JAN,2026-03-08,10610.74,18325,2993
1426,GOOGLE_SEARCH,2026-03-08,1234.33,8083,1851
1427,INSTA_REEL,2026-03-08,4387.42,11230,1030
1428,REFERRAL,2026-03-08,11883.22,29548,1995
1429,FB_JAN,2026-03-09,8596.25,5890,1282
1430,GOOGLE_SEARCH,2026-03-09,10306.16,8002,2179
1431,INSTA_REEL,2026-03-09,8270.79,31869,542
1432,REFERRAL,2026-03-09,13392.73,11348,903
1433,FB_JAN,2026-03-10,5004.89,32218,834
1434,GOOGLE_SEARCH,2026-03-10,1891.81,1446,1309
1435,INSTA_REEL,2026-03-10,7922.01,33570,590
1436,REFERRAL,2026-03-10,5590.17,34707,1027
1437,FB_JAN,2026-03-11,14956.76,24149,2204
1438,GOOGLE_SEARCH,2026-03-11,6414.5,17339,1909
1439,INSTA_REEL,2026-03-11,2637.05,4543,191
1440,REFERRAL,2026-03-11,2444.04,4196,601
1441,FB_JAN,2026-03-12,11546.09,27887,1955
1442,GOOGLE_SEARCH,2026-03-12,5041.97,1043,933
1443,INSTA_REEL,2026-03-12,14664.04,22091,708
1444,REFERRAL,2026-03-12,4027.06,30577,2493
