event_id,user_id,session_id,content_id,event_name,event_timestamp
47512,1348,26797,284,playback_start,2026-04-06 03:14:00
47513,1720,,173,app_open,2025-06-12 00:29:00
47514,433,8578,53,app_open,2026-08-23 02:05:00
47515,638,12738,,trial_started,2026-04-20 19:03:00
47516,1103,,272,subscription_purchased,2026-08-20 00:04:00
47517,2,27,311,content_click,2025-04-20 15:12:00
47518,433,8573,,subscription_cancelled,2026-07-17 12:07:00
47519,715,14255,,playback_complete,2026-02-11 00:30:00
47520,1322,26272,439,subscription_cancelled,2026-09-05 11:13:00
47521,238,4708,36,trial_started,2026-08-26 08:19:00
47522,161,36031,53,subscription_purchased,2026-08-25 14:29:00
47523,1014,20110,,subscription_cancelled,2026-07-06 09:07:00
47524,1175,23348,272,content_click,2026-07-20 09:18:00
47525,1772,,71,playback_complete,2026-08-23 00:18:00
47526,1053,20956,,subscription_cancelled,2025-11-20 06:17:00
47527,961,19088,452,subscription_cancelled,2026-05-27 20:30:00
47528,223,4414,88,app_open,2026-01-08 08:27:00
47529,1365,27132,338,subscription_purchased,2025-11-19 02:13:00
47530,649,12964,267,subscription_cancelled,2026-09-04 15:01:00
47531,1495,29744,238,subscription_purchased,2026-08-05 17:21:00
47532,43,830,287,subscription_purchased,2026-08-07 05:08:00
47533,173,3411,24,playback_complete,2026-04-01 12:28:00
47534,555,11047,103,search,2025-11-02 14:23:00
47535,1046,20818,183,playback_complete,2026-05-14 10:18:00
47536,165,3245,,trial_started,2025-12-05 01:12:00
47537,1646,32790,,app_open,2026-09-01 23:08:00
47538,1573,31285,,playback_complete,2025-05-25 14:19:00
47539,1423,28239,114,playback_complete,2025-06-13 14:05:00
47540,200,36152,151,playback_start,2026-06-16 23:22:00
47541,1397,27749,,app_open,2026-08-10 10:05:00
47542,1497,29763,318,playback_start,2025-10-25 09:01:00
47543,375,7423,53,trial_started,2026-09-06 16:16:00
47544,292,5783,259,subscription_cancelled,2025-12-16 06:12:00
47545,1432,,,search,2026-05-10 00:17:00
47546,392,7745,,content_click,2026-09-01 10:11:00
47547,351,6952,390,trial_started,2026-07-22 00:21:00
47548,1775,35355,,subscription_purchased,2026-06-02 09:09:00
47549,1137,,414,search,2026-09-07 00:06:00
47550,121,2386,,search,2026-07-21 21:16:00
47551,1576,31345,500,subscription_purchased,2026-05-01 06:06:00
47552,1459,28994,5,search,2026-06-07 03:04:00
47553,146,2885,279,app_open,2026-06-24 21:09:00
47554,1139,22598,393,search,2025-10-19 12:26:00
47555,424,8408,108,subscription_purchased,2026-05-18 06:18:00
47556,924,18401,109,content_click,2026-03-12 05:07:00
47557,1599,31830,464,app_open,2026-02-02 09:05:00
47558,1539,30601,481,subscription_cancelled,2026-02-18 05:23:00
47559,1735,34597,231,app_open,2026-08-25 08:16:00
47560,1287,25602,72,playback_start,2026-02-12 17:21:00
47561,1175,23348,272,content_click,2026-07-20 09:18:00
47562,182,3615,,subscription_cancelled,2025-08-27 10:05:00
47563,1399,27796,,subscription_purchased,2026-08-29 17:09:00
47564,1232,24527,485,trial_started,2025-07-08 14:26:00
47565,753,15020,,app_open,2025-10-09 05:21:00
47566,1183,23509,436,search,2026-06-03 13:12:00
47567,852,17009,,content_click,2025-11-24 02:23:00
47568,751,14987,170,trial_started,2026-03-27 18:19:00
47569,1410,27984,61,app_open,2026-05-25 05:27:00
47570,1603,31938,104,playback_start,2026-09-06 09:16:00
47571,507,10111,192,search,2026-05-28 00:21:00
47572,795,15877,51,subscription_purchased,2025-11-28 10:01:00
47573,346,6834,224,subscription_purchased,2025-11-17 21:17:00
47574,854,17052,,playback_start,2026-08-10 09:27:00
47575,1672,33333,,app_open,2026-08-30 13:01:00
47576,1660,33090,100,trial_started,2026-03-30 15:27:00
47577,328,6488,,subscription_purchased,2026-06-04 07:18:00
47578,259,5126,72,playback_complete,2026-03-31 10:12:00
47579,913,18204,,playback_complete,2026-06-23 19:29:00
47580,951,18925,29,playback_start,2026-07-02 02:00:00
47581,1210,24092,99,subscription_purchased,2026-07-01 01:00:00
47582,1185,23554,,playback_complete,2025-07-20 00:23:00
47583,101,1995,,search,2026-07-16 09:21:00
47584,400,7903,,subscription_cancelled,2026-07-12 18:18:00
47585,888,17683,379,subscription_cancelled,2026-08-02 07:11:00
47586,250,4948,415,subscription_cancelled,2026-04-18 03:18:00
47587,1618,32218,104,subscription_purchased,2025-10-09 14:17:00
47588,1759,35036,,app_open,2026-05-21 05:29:00
47589,861,17173,347,subscription_cancelled,2026-08-31 20:07:00
47590,288,5720,77,subscription_cancelled,2026-06-20 14:27:00
47591,1020,20243,395,subscription_purchased,2026-03-16 08:17:00
47592,433,,,search,2026-08-30 00:06:00
47593,1754,34950,,subscription_cancelled,2026-02-24 14:29:00
47594,926,18448,168,app_open,2026-07-21 17:24:00
47595,1211,24106,,search,2025-11-28 07:23:00
47596,1156,22944,,subscription_cancelled,2026-06-25 21:19:00
47597,823,16373,337,trial_started,2026-07-31 20:30:00
47598,1602,31901,,subscription_purchased,2026-07-24 22:24:00
47599,841,16785,83,subscription_cancelled,2026-08-01 18:28:00
47600,1745,34791,288,app_open,2026-06-10 15:17:00
47601,1271,25278,8,playback_start,2026-01-07 01:22:00
47602,18,352,367,trial_started,2026-07-28 23:20:00
47603,1748,34847,,subscription_purchased,2026-08-13 20:12:00
47604,1282,25508,398,playback_start,2026-07-26 13:10:00
47605,13,264,,content_click,2026-04-30 01:15:00
47606,1205,,474,app_open,2026-05-18 00:23:00
47607,519,10339,,trial_started,2026-01-07 06:13:00
47608,1252,24901,334,content_click,2026-01-03 04:11:00
47609,720,,484,trial_started,2026-07-05 00:18:00
47610,146,2878,185,trial_started,2026-06-28 13:29:00
47611,710,14172,161,content_click,2026-01-15 15:13:00
47612,792,15810,,playback_complete,2026-04-01 16:26:00
47613,1055,20972,52,playback_complete,2026-05-29 23:20:00
47614,173,3404,,subscription_purchased,2025-12-28 00:16:00
47615,1754,34951,206,subscription_cancelled,2026-01-24 01:00:00
47616,1147,22765,115,subscription_purchased,2026-09-03 01:25:00
47617,244,4836,158,playback_complete,2025-10-21 09:12:00
47618,732,,120,playback_start,2025-09-28 00:07:00
47619,1198,,,search,2026-07-01 00:12:00
47620,1187,23591,192,search,2026-04-06 19:01:00
47621,1270,25259,,search,2025-12-05 22:27:00
47622,446,,337,trial_started,2026-09-01 00:19:00
47623,527,10505,105,search,2026-07-17 20:14:00
47624,400,7913,79,app_open,2026-08-14 18:05:00
47625,276,5482,,subscription_purchased,2026-07-05 13:09:00
47626,346,6840,454,subscription_cancelled,2026-02-10 23:06:00
47627,1220,24298,64,content_click,2026-03-31 16:00:00
47628,651,13011,,content_click,2026-09-07 08:27:00
47629,557,,,playback_start,2026-05-29 00:04:00
47630,741,14790,109,playback_complete,2026-07-30 11:03:00
47631,340,6726,,trial_started,2026-04-01 23:19:00
47632,1369,27216,,app_open,2026-08-08 23:07:00
47633,96,1885,152,subscription_purchased,2026-02-05 04:21:00
47634,541,10775,,playback_complete,2026-01-28 09:22:00
47635,405,8009,271,subscription_purchased,2026-01-30 17:04:00
47636,165,3251,52,subscription_purchased,2026-01-19 14:18:00
47637,46,884,461,subscription_purchased,2026-01-09 06:28:00
47638,197,3901,12,search,2026-01-18 10:03:00
47639,532,10627,32,app_open,2026-06-19 09:13:00
47640,793,15835,,content_click,2026-08-23 11:05:00
47641,1130,22443,,subscription_purchased,2026-02-03 23:20:00
47642,1711,34142,,subscription_purchased,2026-07-26 14:30:00
47643,951,18923,103,app_open,2025-12-13 08:00:00
47644,1226,24418,,trial_started,2026-02-01 23:14:00
47645,456,,80,subscription_purchased,2026-08-16 00:15:00
47646,559,,451,search,2025-07-19 00:27:00
47647,1310,26042,451,subscription_purchased,2026-04-09 01:03:00
47648,235,,461,subscription_cancelled,2025-07-11 00:11:00
47649,1322,26267,471,app_open,2026-09-04 12:17:00
47650,1626,32392,,playback_complete,2026-08-27 03:14:00
47651,1622,32309,90,content_click,2026-02-15 05:30:00
47652,795,15869,71,playback_complete,2026-06-29 09:27:00
47653,276,,359,playback_start,2026-06-26 00:04:00
47654,1348,26801,51,content_click,2026-05-28 14:07:00
47655,1468,29182,,subscription_cancelled,2026-05-11 07:06:00
47656,293,,115,content_click,2026-04-15 00:05:00
47657,26,35981,379,trial_started,2026-06-20 15:12:00
47658,731,,478,trial_started,2026-03-10 00:24:00
47659,428,8484,460,playback_complete,2026-04-22 19:23:00
47660,1357,26988,,subscription_cancelled,2025-05-19 09:00:00
47661,1204,23948,191,search,2025-09-25 18:21:00
47662,906,18077,,subscription_purchased,2025-11-29 03:09:00
47663,754,15046,237,subscription_cancelled,2026-06-25 07:20:00
47664,1241,24684,416,content_click,2026-05-27 12:22:00
47665,1032,20528,416,app_open,2026-07-22 18:21:00
47666,988,19650,81,search,2026-03-15 07:21:00
47667,267,,,content_click,2026-07-22 00:14:00
47668,359,7108,127,content_click,2026-04-17 20:25:00
47669,1275,,77,trial_started,2025-11-24 00:20:00
47670,685,,,search,2026-04-01 00:19:00
47671,421,,428,trial_started,2026-04-18 00:02:00
47672,923,18393,,playback_complete,2026-07-20 11:04:00
47673,526,10477,50,app_open,2026-02-20 20:12:00
47674,1081,21492,126,search,2025-10-20 00:06:00
47675,331,6569,,app_open,2026-05-31 13:03:00
47676,1589,31607,494,content_click,2026-08-04 09:09:00
47677,1386,27563,401,trial_started,2026-09-05 02:07:00
47678,751,,296,playback_start,2025-11-19 00:19:00
47679,893,,400,trial_started,2026-06-22 00:09:00
47680,1072,21296,351,playback_complete,2026-03-07 17:20:00
47681,942,18758,299,playback_start,2026-05-30 08:27:00
47682,1709,34084,491,content_click,2026-09-03 13:15:00
47683,1783,35522,9,subscription_cancelled,2025-08-01 23:22:00
47684,961,19088,452,subscription_cancelled,2026-05-27 20:30:00
47685,997,19801,,search,2026-05-01 15:00:00
47686,419,,356,playback_start,2026-03-31 00:03:00
47687,416,8240,173,search,2026-08-10 04:08:00
47688,946,18826,6,app_open,2025-12-05 18:24:00
47689,381,7536,,subscription_purchased,2026-08-23 00:03:00
47690,1262,25103,188,app_open,2026-09-02 02:02:00
47691,313,6200,206,playback_start,2025-10-10 16:07:00
47692,243,,499,playback_start,2026-01-21 00:13:00
47693,1681,,446,subscription_purchased,2026-07-05 00:15:00
47694,683,13625,,app_open,2026-09-06 01:23:00
47695,647,12929,466,trial_started,2026-07-07 19:20:00
47696,1658,33060,,search,2026-05-18 01:16:00
47697,1507,29951,,playback_start,2026-07-24 19:20:00
47698,416,,,playback_complete,2026-07-31 00:10:00
47699,1543,30661,220,search,2026-06-09 19:08:00
47700,944,18789,,trial_started,2026-08-11 02:01:00
47701,756,15090,,trial_started,2026-01-27 12:01:00
47702,158,3134,289,search,2025-10-22 23:07:00
47703,944,18792,340,playback_complete,2026-08-28 10:12:00
47704,124,,,playback_complete,2025-09-21 00:29:00
47705,694,13862,160,playback_complete,2026-05-12 10:12:00
47706,1721,34331,159,subscription_cancelled,2026-02-12 01:16:00
47707,403,7966,102,playback_start,2026-06-26 02:19:00
47708,850,16972,432,content_click,2025-12-14 08:18:00
47709,1364,27126,345,subscription_cancelled,2026-07-17 15:12:00
47710,808,16114,299,subscription_cancelled,2026-06-19 20:23:00
47711,1232,24527,485,trial_started,2025-07-08 14:26:00
47712,37,737,333,subscription_cancelled,2025-08-15 12:25:00
47713,1257,24998,326,playback_complete,2026-08-12 13:02:00
47714,461,9140,59,content_click,2026-07-06 05:15:00
47715,294,5830,,content_click,2026-03-21 14:08:00
47716,704,14080,346,content_click,2026-04-26 02:05:00
47717,1800,35846,282,search,2026-09-05 05:29:00
47718,161,3174,166,search,2026-08-07 12:11:00
47719,1142,22660,,playback_complete,2026-06-16 22:09:00
47720,402,,,playback_complete,2026-03-22 00:03:00
47721,553,10997,327,trial_started,2026-04-03 17:15:00
47722,1132,22489,112,playback_start,2025-08-15 12:21:00
47723,145,2867,225,subscription_cancelled,2026-05-01 19:25:00
47724,576,11474,,subscription_cancelled,2026-07-18 00:14:00
47725,345,6814,313,content_click,2026-08-01 17:21:00
47726,1256,,,playback_start,2026-03-12 00:22:00
47727,1134,22520,,content_click,2026-07-25 19:15:00
47728,86,1701,201,playback_start,2025-12-03 15:14:00
47729,12,,405,playback_start,2026-07-08 00:13:00
47730,1134,22516,494,subscription_cancelled,2026-03-25 11:25:00
47731,1431,28383,,subscription_cancelled,2026-06-04 11:12:00
47732,1221,,430,trial_started,2025-12-17 00:29:00
47733,1372,,428,subscription_cancelled,2026-09-07 00:15:00
47734,1354,,,playback_start,2026-07-19 00:05:00
47735,327,6467,217,search,2025-09-24 10:27:00
47736,407,8047,48,content_click,2026-03-30 08:30:00
47737,628,12557,260,content_click,2026-08-20 20:25:00
47738,1318,26209,198,search,2026-03-08 17:17:00
47739,363,7187,326,subscription_cancelled,2026-05-13 14:03:00
47740,285,,,trial_started,2026-07-18 00:25:00
47741,1084,21556,18,playback_start,2026-08-24 17:16:00
47742,715,14258,425,trial_started,2026-06-21 22:10:00
47743,1660,33081,,trial_started,2026-03-27 00:29:00
47744,987,19630,114,playback_start,2026-08-14 22:28:00
47745,871,17372,65,app_open,2026-01-01 19:16:00
47746,1495,29737,,trial_started,2026-03-07 05:27:00
47747,1117,22169,,app_open,2025-08-19 11:27:00
47748,463,9184,3,trial_started,2026-02-12 00:21:00
47749,306,6065,400,app_open,2025-10-10 09:29:00
47750,1354,26925,,playback_start,2026-08-19 09:30:00
47751,998,19830,,subscription_purchased,2026-08-30 20:30:00
47752,1603,31939,409,subscription_purchased,2026-08-23 06:05:00
47753,94,1846,462,playback_start,2026-08-27 14:13:00
47754,530,10580,,content_click,2026-07-19 09:11:00
47755,386,7622,8,content_click,2026-07-12 05:13:00
47756,544,10823,,trial_started,2026-06-26 01:09:00
47757,44,857,25,content_click,2026-08-25 12:09:00
47758,912,,259,trial_started,2026-08-25 00:06:00
47759,1281,25487,,playback_complete,2025-09-27 09:23:00
47760,443,8769,320,subscription_cancelled,2026-08-14 11:25:00
47761,917,18263,268,playback_start,2026-04-27 23:17:00
47762,112,2211,147,search,2026-07-23 18:22:00
47763,1573,,,trial_started,2025-07-01 00:06:00
47764,84,1654,484,app_open,2025-12-13 01:16:00
47765,108,2136,,playback_start,2026-08-15 21:19:00
47766,391,7722,,trial_started,2026-07-24 23:01:00
47767,686,,35,playback_complete,2026-06-17 00:06:00
47768,1543,30675,,content_click,2026-06-25 21:19:00
47769,104,2063,362,subscription_cancelled,2026-08-26 03:29:00
47770,1372,27261,245,trial_started,2026-09-07 01:29:00
47771,433,8578,53,app_open,2026-08-23 02:05:00
47772,14,290,98,subscription_purchased,2025-11-12 16:23:00
47773,1354,26928,,subscription_purchased,2026-07-16 08:02:00
47774,1591,31661,,playback_start,2025-08-17 15:03:00
47775,1642,32711,,content_click,2026-06-17 10:20:00
47776,330,6536,455,content_click,2026-04-08 17:02:00
47777,313,6206,269,subscription_cancelled,2025-11-07 02:24:00
47778,1620,,98,playback_start,2026-09-07 00:08:00
47779,1042,20724,,playback_start,2026-08-05 20:11:00
47780,963,19138,,playback_start,2026-03-21 00:16:00
47781,1527,30358,,subscription_purchased,2025-12-07 06:01:00
47782,1705,34007,320,trial_started,2026-03-22 19:14:00
47783,336,6646,499,subscription_purchased,2025-10-14 16:21:00
47784,62,1206,,subscription_purchased,2025-12-07 14:07:00
47785,463,9184,3,trial_started,2026-02-12 00:21:00
47786,1043,20743,,playback_start,2025-10-04 21:06:00
47787,684,13657,253,app_open,2026-02-09 01:28:00
47788,708,14142,341,playback_start,2026-04-17 06:19:00
47789,799,15944,3,trial_started,2026-08-27 23:00:00
47790,43,842,411,subscription_cancelled,2026-04-30 09:00:00
47791,745,14879,,search,2025-11-17 13:23:00
47792,1334,26534,121,subscription_cancelled,2026-07-13 14:07:00
47793,809,16121,,content_click,2026-06-27 12:27:00
47794,705,14095,321,trial_started,2025-06-27 04:26:00
47795,463,9181,244,subscription_purchased,2026-05-01 04:20:00
47796,283,5605,,subscription_purchased,2026-03-11 22:29:00
47797,499,9935,,trial_started,2026-05-29 11:16:00
47798,496,,,search,2025-06-30 00:17:00
47799,480,9499,,trial_started,2026-05-17 23:17:00
47800,260,5158,206,playback_start,2026-05-31 19:07:00
47801,982,19528,386,subscription_cancelled,2026-05-26 00:18:00
47802,1027,20413,,content_click,2026-05-26 14:26:00
47803,201,3975,82,search,2026-06-15 08:19:00
47804,1354,26921,299,playback_start,2026-07-20 11:14:00
47805,1736,34617,113,subscription_cancelled,2025-11-29 15:27:00
47806,57,1086,,subscription_cancelled,2026-06-07 13:03:00
47807,458,9084,,playback_start,2026-06-22 17:05:00
47808,855,17073,346,playback_start,2026-04-24 08:16:00
47809,398,7873,,app_open,2026-07-18 05:14:00
47810,730,14552,277,subscription_purchased,2026-01-26 03:13:00
47811,685,,298,subscription_cancelled,2025-08-30 00:29:00
47812,1330,26450,339,playback_start,2026-03-09 23:15:00
47813,959,19076,,app_open,2025-10-01 08:01:00
47814,366,7232,129,subscription_cancelled,2026-08-11 06:10:00
47815,1037,20638,,subscription_cancelled,2026-06-23 15:20:00
47816,406,8033,189,subscription_cancelled,2026-03-22 01:18:00
47817,1182,23489,245,content_click,2026-06-29 04:01:00
47818,188,3721,,search,2026-08-20 13:02:00
47819,479,9489,329,subscription_cancelled,2026-09-01 12:21:00
47820,1737,,169,subscription_purchased,2025-07-29 00:00:00
47821,803,16013,,playback_complete,2025-05-04 06:07:00
47822,712,14201,,content_click,2026-07-08 00:11:00
47823,1703,33954,92,search,2026-09-04 07:13:00
47824,1598,31804,144,app_open,2026-07-01 12:25:00
47825,1715,34211,,subscription_purchased,2025-12-30 21:28:00
47826,1667,,420,subscription_cancelled,2026-04-10 00:21:00
47827,1250,24867,,playback_complete,2026-07-11 17:12:00
47828,816,16245,327,playback_complete,2026-03-05 09:14:00
47829,812,16180,398,content_click,2026-07-07 13:22:00
47830,1467,29147,467,trial_started,2026-01-10 03:21:00
47831,432,8569,56,trial_started,2026-07-15 09:28:00
47832,1264,25150,,playback_start,2026-06-06 03:15:00
47833,1146,22743,,subscription_cancelled,2025-10-31 13:06:00
47834,1685,33612,,search,2026-08-08 02:18:00
47835,1645,32761,187,trial_started,2026-08-03 22:26:00
47836,597,11929,19,subscription_purchased,2026-08-27 13:10:00
47837,308,6107,29,playback_complete,2026-06-18 17:12:00
47838,1755,34969,71,search,2026-04-29 17:02:00
47839,746,14904,256,content_click,2026-03-11 21:02:00
47840,471,9332,327,subscription_purchased,2026-01-16 16:23:00
47841,750,14967,,trial_started,2026-05-21 10:20:00
47842,1304,25932,,content_click,2026-07-07 10:09:00
47843,171,3370,444,content_click,2026-08-27 18:01:00
47844,964,19143,72,subscription_cancelled,2026-05-11 11:25:00
47845,548,,,subscription_cancelled,2026-02-14 00:22:00
47846,525,10471,,subscription_purchased,2026-05-16 12:04:00
47847,20,404,319,trial_started,2026-06-27 06:28:00
47848,1442,28622,320,subscription_purchased,2026-08-11 04:10:00
47849,992,19715,347,subscription_purchased,2026-06-09 23:17:00
47850,435,8613,,trial_started,2026-02-03 16:23:00
47851,975,19358,,app_open,2026-08-26 17:14:00
47852,1242,24695,,trial_started,2026-04-09 15:29:00
47853,1315,26139,33,search,2026-03-21 16:18:00
47854,228,4509,161,search,2026-01-31 10:29:00
47855,1073,21308,,search,2026-08-08 20:18:00
47856,880,17542,272,content_click,2026-09-05 18:25:00
47857,1687,33653,,subscription_cancelled,2026-06-27 06:00:00
47858,836,16652,157,subscription_purchased,2026-07-13 20:19:00
47859,692,13834,109,playback_start,2025-11-07 09:03:00
47860,857,17104,271,subscription_purchased,2026-07-27 17:15:00
47861,652,13031,,playback_complete,2026-05-02 23:02:00
47862,1310,26039,301,subscription_purchased,2025-09-11 23:09:00
47863,1330,26448,206,subscription_cancelled,2026-06-01 12:12:00
47864,1404,27899,,trial_started,2026-02-19 17:12:00
47865,340,6725,,subscription_purchased,2026-08-29 06:18:00
47866,295,,75,app_open,2026-04-25 00:19:00
47867,426,,,playback_start,2026-04-02 00:12:00
47868,544,10829,,content_click,2025-11-01 15:09:00
47869,1782,35492,,trial_started,2026-07-27 15:09:00
47870,1137,22567,,playback_start,2026-06-09 13:25:00
47871,906,18077,,trial_started,2025-11-29 03:27:00
47872,1491,29660,,subscription_cancelled,2026-08-24 17:24:00
47873,257,36104,,search,2026-02-12 19:07:00
47874,1183,23521,437,playback_complete,2026-06-04 04:20:00
47875,1183,23521,437,playback_complete,2026-06-04 04:20:00
47876,839,16727,226,content_click,2026-02-26 23:25:00
47877,1411,28019,144,content_click,2026-01-18 00:28:00
47878,83,1628,227,subscription_purchased,2025-11-12 08:04:00
47879,298,5893,157,subscription_purchased,2026-07-14 07:18:00
47880,852,,,app_open,2026-04-21 00:00:00
47881,32,652,371,app_open,2026-04-12 06:30:00
47882,234,4645,,search,2026-08-07 00:02:00
47883,1105,21948,452,content_click,2026-06-01 01:00:00
47884,1015,20130,31,search,2025-10-28 06:26:00
47885,669,13363,291,trial_started,2026-06-10 21:23:00
47886,1310,26043,450,app_open,2025-12-11 11:25:00
47887,488,9690,265,subscription_purchased,2026-08-06 21:07:00
47888,1348,26797,157,search,2026-04-06 03:25:00
47889,1794,35735,,playback_complete,2025-10-15 06:20:00
47890,198,3923,,app_open,2026-07-31 11:11:00
47891,362,,165,subscription_cancelled,2026-05-21 00:05:00
47892,94,1837,40,trial_started,2026-08-06 09:26:00
47893,1733,34551,,app_open,2026-09-01 07:16:00
47894,662,13249,,app_open,2026-08-31 14:03:00
47895,88,1742,443,subscription_purchased,2026-08-13 05:25:00
47896,618,12332,,playback_complete,2026-07-26 12:11:00
47897,1162,23099,491,subscription_cancelled,2026-04-13 13:21:00
47898,1,2,265,playback_start,2025-10-05 06:18:00
47899,6,97,161,app_open,2025-10-11 19:24:00
47900,1195,23750,411,playback_complete,2026-09-06 05:12:00
47901,1604,,,playback_complete,2026-03-28 00:17:00
47902,1105,21945,196,playback_start,2026-06-27 06:14:00
47903,792,15818,,search,2026-07-28 22:03:00
47904,314,6215,,subscription_purchased,2025-09-08 04:00:00
47905,607,12115,,subscription_purchased,2026-05-21 13:18:00
47906,547,10874,479,subscription_purchased,2026-02-17 12:14:00
47907,1515,30098,475,search,2026-05-24 18:19:00
47908,1243,24722,399,playback_start,2026-07-15 04:26:00
47909,778,,496,search,2026-07-28 00:15:00
47910,486,9635,454,app_open,2026-06-13 14:17:00
47911,220,4360,22,playback_start,2026-05-05 02:21:00
47912,1073,21316,382,trial_started,2026-08-09 08:29:00
47913,864,17231,,trial_started,2026-06-14 21:12:00
47914,1573,31285,85,playback_complete,2025-05-25 14:14:00
47915,63,1218,169,trial_started,2026-03-27 16:26:00
47916,1546,30737,354,trial_started,2026-04-14 10:03:00
47917,574,11435,205,trial_started,2026-04-15 09:22:00
47918,647,12918,,app_open,2026-03-18 19:08:00
47919,1763,35130,,playback_start,2026-08-24 16:12:00
47920,42,820,,search,2026-02-13 16:20:00
47921,1519,30195,273,content_click,2026-05-06 18:27:00
47922,1517,30131,367,search,2026-08-31 05:30:00
47923,846,,46,content_click,2026-08-18 00:21:00
47924,1087,21618,471,trial_started,2026-08-17 01:08:00
47925,809,16121,395,subscription_purchased,2026-06-27 12:09:00
47926,217,4293,279,subscription_purchased,2026-05-06 21:05:00
47927,1784,35535,,content_click,2026-05-27 06:14:00
47928,1495,29737,,trial_started,2026-03-07 05:27:00
47929,721,14357,286,subscription_cancelled,2025-07-23 23:25:00
47930,1664,33165,,app_open,2026-07-16 09:15:00
47931,768,15333,324,playback_complete,2026-06-10 15:02:00
47932,1211,24111,308,subscription_purchased,2025-12-27 22:05:00
47933,590,11786,191,subscription_cancelled,2026-08-19 16:04:00
47934,1371,27256,,playback_complete,2026-09-05 08:12:00
47935,538,10716,222,trial_started,2026-08-23 10:26:00
47936,1557,30966,268,subscription_purchased,2026-08-27 04:00:00
47937,1780,,,content_click,2026-08-30 00:01:00
47938,1422,28219,140,trial_started,2026-03-18 17:03:00
47939,1342,26691,,app_open,2026-08-25 11:02:00
47940,1588,31600,93,playback_start,2026-09-04 15:12:00
47941,171,3370,444,content_click,2026-08-27 18:01:00
47942,817,16265,,app_open,2026-09-04 03:22:00
47943,1444,,373,trial_started,2026-08-04 00:24:00
47944,1267,25187,455,subscription_cancelled,2025-11-20 08:10:00
47945,48,910,,subscription_cancelled,2026-05-10 20:20:00
47946,1741,34725,297,playback_start,2025-12-27 18:28:00
47947,1437,28512,,trial_started,2026-08-08 07:21:00
47948,379,7490,214,trial_started,2026-08-06 22:00:00
47949,1284,25546,236,playback_start,2026-08-23 07:17:00
47950,1624,32361,329,subscription_purchased,2025-10-14 19:16:00
47951,1200,,146,subscription_cancelled,2026-08-26 00:00:00
47952,1558,30979,,search,2026-08-16 03:13:00
47953,859,17148,331,trial_started,2025-11-04 10:05:00
47954,1690,33713,493,content_click,2026-09-07 17:08:00
47955,1449,28766,330,app_open,2025-12-24 13:05:00
47956,1024,,,search,2026-08-13 00:08:00
47957,381,7547,430,search,2026-06-06 07:04:00
47958,572,11387,,trial_started,2026-06-26 11:00:00
47959,1522,30245,,subscription_purchased,2026-06-25 09:15:00
47960,1696,33830,282,playback_complete,2026-08-17 07:27:00
47961,762,15221,166,search,2026-08-23 11:02:00
47962,1535,30528,,trial_started,2026-08-17 21:15:00
47963,409,8094,,playback_start,2026-08-30 01:09:00
47964,20,404,,playback_start,2026-06-27 06:28:00
47965,1050,20891,,app_open,2026-08-02 21:04:00
47966,1402,27852,337,subscription_cancelled,2026-08-04 13:16:00
47967,1039,,,app_open,2025-07-16 00:23:00
47968,1145,22729,279,playback_start,2026-09-01 23:09:00
47969,1063,21111,,search,2026-05-14 08:04:00
47970,11,220,,content_click,2025-04-22 22:19:00
47971,1366,27164,,subscription_cancelled,2026-05-21 03:16:00
47972,219,4326,423,subscription_purchased,2026-08-12 13:24:00
47973,830,16523,,content_click,2026-04-13 14:04:00
47974,1137,22562,142,playback_start,2026-09-02 17:24:00
47975,461,9145,4,playback_start,2026-08-02 21:01:00
47976,244,4830,21,content_click,2026-07-19 23:05:00
47977,1282,25501,,subscription_purchased,2026-08-01 08:18:00
47978,140,2750,462,subscription_purchased,2026-02-12 16:12:00
47979,1483,29487,148,playback_complete,2025-06-21 13:28:00
47980,182,3612,485,app_open,2026-06-12 06:00:00
47981,117,2301,,search,2026-09-01 07:28:00
47982,1481,29461,286,subscription_purchased,2026-08-19 14:07:00
47983,231,4567,474,subscription_cancelled,2026-06-26 21:14:00
47984,550,10945,1,playback_complete,2025-08-02 12:27:00
47985,1602,31904,293,subscription_cancelled,2026-08-01 19:13:00
47986,842,,318,playback_start,2026-06-23 00:14:00
47987,679,13563,162,subscription_cancelled,2025-12-12 11:27:00
47988,600,11960,,subscription_cancelled,2026-05-31 14:17:00
47989,559,,451,search,2025-07-19 00:27:00
47990,1210,24086,,subscription_cancelled,2026-06-15 22:16:00
47991,564,,344,subscription_cancelled,2025-10-27 00:01:00
47992,786,15681,467,subscription_purchased,2026-04-04 19:11:00
47993,1024,20343,,subscription_cancelled,2026-07-28 21:05:00
47994,1300,25856,,content_click,2026-04-03 06:23:00
47995,780,15569,232,app_open,2026-02-19 06:05:00
47996,232,,434,playback_start,2026-05-24 00:03:00
47997,732,14594,430,playback_complete,2026-04-30 04:25:00
47998,96,1898,,playback_start,2026-04-09 22:24:00
47999,101,,324,content_click,2026-06-04 00:27:00
48000,279,5549,443,playback_start,2026-02-28 16:00:00
48001,298,5893,216,search,2026-07-14 07:13:00
48002,489,9716,80,playback_complete,2026-07-07 02:18:00
48003,1246,24783,478,search,2026-06-22 09:27:00
48004,1577,31367,429,search,2026-05-11 19:12:00
48005,1262,25079,90,content_click,2026-08-24 10:19:00
