view_id,user_id,content_id,view_timestamp,watch_duration_minutes,playback_failure,search_to_play
7375,389,152,2026-08-02 00:36:00,26,1,0
7376,952,160,2025-10-29 00:12:00,14,0,1
7377,232,25,2025-11-27 00:42:00,59,0,0
7378,919,426,2026-08-01 00:43:00,4,0,1
7379,1318,82,2025-06-19 00:27:00,9,0,0
7380,848,308,2026-03-12 00:05:00,17,0,0
7381,1042,477,2026-02-15 00:29:00,51,0,1
7382,52,404,2026-05-07 00:22:00,5,0,1
7383,1001,466,2025-09-09 00:42:00,17,0,1
7384,1737,443,2026-02-20 00:42:00,16,0,0
7385,1534,162,2026-04-03 00:58:00,42,0,1
7386,1791,343,2025-10-12 00:47:00,2,0,0
7387,1195,85,2026-08-30 00:28:00,3,0,0
7388,389,402,2026-09-05 00:05:00,7,1,1
7389,43,328,2026-05-06 00:00:00,2,0,0
7390,487,485,2026-08-24 00:59:00,82,0,0
7391,878,143,2026-05-12 00:38:00,5,0,0
7392,445,182,2025-12-21 00:48:00,21,0,0
7393,1715,394,2026-07-20 00:42:00,9,0,0
7394,1421,52,2026-07-26 00:32:00,5,0,1
7395,1082,175,2026-09-06 00:32:00,51,0,1
7396,457,224,2026-07-14 00:45:00,39,0,1
7397,933,279,2026-02-21 00:20:00,18,0,0
7398,420,443,2026-08-27 00:52:00,3,0,0
7399,42,302,2026-08-29 00:33:00,8,0,0
7400,1791,431,2026-03-24 00:53:00,2,0,1
7401,387,63,2025-07-04 00:40:00,7,0,0
7402,742,53,2026-09-05 00:08:00,13,0,0
7403,1147,113,2026-08-24 00:08:00,21,0,1
7404,423,241,2026-06-20 00:06:00,7,0,1
7405,851,347,2026-08-08 00:54:00,5,0,0
7406,1518,199,2026-07-24 00:20:00,1,1,0
7407,1614,35,2025-12-02 00:27:00,20,0,0
7408,1304,91,2026-06-16 00:26:00,24,0,0
7409,667,3,2026-08-12 00:43:00,19,0,0
7410,1657,240,2026-07-13 00:10:00,86,0,0
7411,750,304,2026-06-27 00:30:00,1,0,0
7412,1270,51,2026-05-30 00:52:00,30,0,0
7413,1191,468,2026-08-11 00:08:00,25,1,0
7414,274,461,2026-05-08 00:18:00,6,0,0
7415,398,293,2026-07-14 00:11:00,62,0,0
7416,1020,437,2026-06-02 00:54:00,10,0,0
7417,1575,455,2026-06-25 00:39:00,16,0,1
7418,1080,427,2026-05-31 00:35:00,6,0,1
7419,1198,324,2026-06-04 00:24:00,1,0,0
7420,980,421,2026-07-24 00:37:00,58,0,1
7421,1239,218,2026-06-06 00:40:00,48,0,0
7422,1751,209,2025-08-22 00:35:00,72,0,1
7423,533,248,2026-07-31 00:37:00,5,0,0
7424,735,159,2026-01-16 00:40:00,3,1,0
7425,1095,44,2026-03-13 00:43:00,26,0,0
7426,81,448,2026-06-24 00:01:00,19,0,0
7427,1418,314,2026-08-01 00:57:00,10,0,1
7428,235,353,2025-05-14 00:49:00,24,0,1
7429,772,241,2026-06-14 00:44:00,24,0,1
7430,580,254,2026-05-14 00:39:00,2,0,0
7431,225,285,2026-02-11 00:20:00,3,0,0
7432,223,378,2026-07-10 00:30:00,23,0,0
7433,1757,352,2026-05-24 00:24:00,42,0,1
7434,277,49,2026-07-04 00:36:00,3,0,1
7435,1056,467,2026-05-15 00:39:00,1,0,0
7436,1048,130,2026-06-14 00:55:00,76,0,1
7437,108,252,2026-01-18 00:22:00,1,0,1
7438,1435,10,2026-06-28 00:14:00,87,0,0
7439,894,462,2025-05-22 00:26:00,26,0,0
7440,1233,392,2026-03-19 00:26:00,15,0,1
7441,1641,430,2026-04-29 00:41:00,1,0,0
7442,234,142,2026-07-09 00:54:00,28,0,0
7443,55,416,2026-06-14 00:56:00,21,0,0
7444,1642,124,2026-05-26 00:59:00,19,0,0
7445,71,75,2026-02-26 00:09:00,35,0,1
7446,1,325,2025-12-10 00:27:00,9,0,0
7447,1146,390,2025-11-21 00:55:00,24,0,1
7448,1210,189,2026-07-19 00:15:00,10,0,0
7449,1559,209,2026-04-20 00:30:00,1,1,0
7450,213,447,2026-05-10 00:37:00,48,0,1
7451,653,65,2026-02-22 00:03:00,16,1,0
7452,1754,199,2026-05-26 00:55:00,1,0,1
7453,1275,260,2025-12-10 00:36:00,1,0,1
7454,1752,232,2026-08-29 00:24:00,34,0,1
7455,1663,216,2026-09-06 00:25:00,1,0,0
7456,1526,111,2026-07-13 00:16:00,5,0,1
7457,697,115,2026-03-03 00:30:00,1,0,0
7458,1119,244,2026-06-19 00:02:00,52,0,1
7459,1037,233,2026-08-14 00:10:00,9,0,0
7460,1640,96,2025-07-29 00:30:00,42,0,0
7461,608,30,2026-08-10 00:19:00,8,0,0
7462,1117,152,2025-09-21 00:40:00,6,0,0
7463,1661,230,2026-07-04 00:01:00,36,0,0
7464,71,303,2026-08-22 00:49:00,5,0,0
7465,175,258,2026-02-21 00:44:00,22,0,0
7466,133,226,2026-01-27 00:01:00,7,0,0
7467,1670,107,2026-08-11 00:40:00,8,0,0
7468,324,95,2026-08-07 00:01:00,12,0,1
7469,1518,350,2026-08-01 00:09:00,12,0,0
7470,426,354,2026-08-04 00:42:00,4,0,0
7471,75,75,2026-08-08 00:10:00,9,0,0
7472,1640,326,2026-02-12 00:09:00,11,0,1
7473,632,389,2026-08-03 00:19:00,4,0,0
7474,831,175,2026-06-01 00:09:00,27,0,0
7475,1524,173,2025-10-30 00:08:00,17,0,0
7476,1277,194,2026-08-17 00:58:00,55,0,0
7477,960,243,2026-07-31 00:51:00,17,0,0
7478,201,382,2026-05-23 00:20:00,1,1,1
7479,1623,341,2026-03-10 00:43:00,7,0,0
7480,985,4,2025-10-26 00:14:00,23,0,0
7481,1467,252,2026-01-10 00:17:00,5,0,0
7482,1085,68,2026-02-13 00:46:00,15,0,0
7483,1227,211,2026-05-13 00:04:00,12,0,0
7484,1391,15,2026-02-15 00:41:00,1,0,1
7485,638,434,2026-04-20 00:17:00,16,0,0
7486,22,44,2025-05-30 00:47:00,17,0,0
7487,461,43,2026-09-05 00:06:00,64,0,1
7488,1126,320,2026-06-04 00:05:00,11,0,0
7489,1451,478,2026-03-20 00:25:00,21,0,1
7490,1118,374,2026-05-14 00:22:00,12,0,0
7491,251,294,2026-04-01 00:47:00,1,0,1
7492,117,123,2026-09-01 00:50:00,3,0,0
7493,22,210,2026-02-02 00:52:00,3,0,1
7494,740,70,2026-08-28 00:55:00,25,0,0
7495,1447,374,2025-06-06 00:58:00,11,1,1
7496,932,108,2026-09-03 00:37:00,6,0,0
7497,995,299,2026-06-01 00:01:00,3,0,0
7498,1408,369,2026-07-12 00:19:00,25,0,0
7499,292,432,2026-07-02 00:08:00,27,0,1
7500,432,203,2026-06-16 00:16:00,1,0,0
7501,1368,181,2025-07-15 00:36:00,32,0,0
7502,1349,329,2026-04-26 00:49:00,8,0,0
7503,200,308,2026-06-29 00:16:00,28,0,1
7504,867,28,2026-08-01 00:53:00,13,0,0
7505,1299,220,2026-05-22 00:22:00,2,0,1
7506,1646,49,2026-09-02 00:07:00,5,0,0
7507,1094,362,2025-10-23 00:08:00,1,0,0
7508,1015,352,2026-02-14 00:15:00,1,0,1
7509,1273,318,2026-02-13 00:15:00,133,0,0
7510,316,148,2026-05-18 00:59:00,25,0,0
7511,1764,168,2025-07-22 00:47:00,16,0,0
7512,264,89,2026-06-15 00:26:00,1,0,1
7513,292,215,2026-06-28 00:08:00,17,0,0
7514,943,313,2025-12-08 00:01:00,21,0,0
7515,1782,241,2025-07-19 00:18:00,11,1,1
7516,1528,313,2026-07-30 00:11:00,8,0,1
7517,185,43,2026-05-14 00:57:00,15,0,0
7518,1068,9,2025-08-16 00:18:00,9,0,0
7519,1520,60,2026-06-28 00:29:00,1,0,0
7520,453,23,2026-08-24 00:37:00,35,0,0
7521,844,102,2026-04-29 00:17:00,8,0,1
7522,1362,262,2026-04-06 00:07:00,3,0,0
7523,131,362,2025-07-30 00:01:00,39,0,1
7524,1384,240,2026-08-27 00:52:00,44,0,0
7525,254,263,2026-07-30 00:34:00,35,0,0
7526,1278,478,2026-07-13 00:07:00,31,0,0
7527,1334,113,2026-07-15 00:42:00,1,0,0
7528,609,433,2025-12-25 00:55:00,5,0,0
7529,981,365,2025-09-01 00:37:00,25,0,1
7530,635,319,2026-05-24 00:06:00,11,0,0
7531,1242,137,2026-04-26 00:02:00,14,0,1
7532,461,377,2026-07-19 00:03:00,25,0,0
7533,17,242,2026-04-12 00:01:00,1,0,1
7534,1452,494,2026-07-23 00:04:00,40,0,0
7535,891,489,2026-08-25 00:32:00,31,0,0
7536,904,407,2026-07-30 00:04:00,33,0,0
7537,1168,181,2025-06-19 00:50:00,18,0,0
7538,1759,274,2026-07-05 00:19:00,12,0,0
7539,1669,41,2026-03-28 00:01:00,29,0,0
7540,146,406,2026-05-25 00:22:00,3,0,0
7541,1749,222,2026-04-08 00:14:00,42,0,0
7542,275,258,2025-09-16 00:24:00,1,1,0
7543,772,115,2026-06-06 00:51:00,40,1,0
7544,406,42,2026-04-29 00:43:00,15,0,0
7545,384,498,2026-02-08 00:58:00,4,0,0
7546,1182,59,2025-09-03 00:04:00,3,0,0
7547,776,107,2026-08-07 00:46:00,1,1,0
7548,1492,391,2026-03-04 00:27:00,46,0,0
7549,1019,417,2026-07-14 00:35:00,1,0,0
7550,218,232,2025-11-15 00:39:00,46,0,0
7551,675,381,2026-06-22 00:26:00,3,0,1
7552,331,42,2025-12-18 00:15:00,1,0,1
7553,1457,324,2026-05-07 00:56:00,3,0,0
7554,119,2,2026-09-04 00:07:00,9,0,1
7555,1194,145,2025-11-09 00:50:00,29,0,1
7556,1683,76,2026-07-27 00:34:00,6,1,0
7557,425,439,2026-06-02 00:06:00,22,0,0
7558,1176,77,2026-06-04 00:36:00,20,0,1
7559,153,374,2026-09-07 00:11:00,3,0,0
7560,1756,387,2026-06-07 00:33:00,50,0,0
7561,63,155,2026-01-09 00:31:00,12,0,1
7562,59,246,2026-09-05 00:38:00,22,0,1
7563,1480,64,2026-09-06 00:32:00,4,0,0
7564,1369,149,2026-05-10 00:05:00,19,1,0
7565,1258,408,2025-10-29 00:16:00,22,0,1
7566,1340,254,2026-07-18 00:23:00,13,0,0
7567,1649,296,2026-08-29 00:29:00,49,0,0
7568,824,109,2025-12-25 00:27:00,15,0,1
7569,1463,200,2026-06-21 00:24:00,5,0,0
7570,1168,60,2025-08-30 00:39:00,2,0,1
7571,1391,494,2026-08-13 00:32:00,56,1,1
7572,1315,409,2026-06-20 00:50:00,56,0,1
7573,606,103,2026-08-12 00:02:00,5,0,0
7574,112,325,2026-06-27 00:01:00,26,0,0
7575,1575,378,2026-08-02 00:16:00,33,0,0
7576,381,427,2026-08-22 00:03:00,10,0,1
7577,227,212,2026-08-14 00:02:00,23,0,0
7578,946,281,2026-04-25 00:23:00,16,0,0
7579,306,420,2026-08-15 00:35:00,26,0,0
7580,1677,347,2025-08-23 00:18:00,20,0,0
7581,1655,222,2026-09-05 00:54:00,16,0,0
7582,217,27,2026-08-16 00:24:00,1,0,1
7583,1333,169,2026-08-09 00:55:00,4,0,1
7584,627,254,2026-05-06 00:19:00,26,0,0
7585,542,285,2026-04-08 00:17:00,7,0,1
7586,1550,386,2026-06-23 00:50:00,15,0,1
7587,1001,374,2026-04-06 00:57:00,19,0,0
7588,653,383,2025-09-21 00:40:00,1,0,0
7589,1371,223,2026-08-24 00:24:00,6,0,0
7590,1609,332,2026-02-11 00:07:00,11,0,0
7591,1442,84,2026-08-28 00:20:00,1,0,0
7592,1365,122,2026-09-06 00:45:00,13,0,1
7593,158,38,2026-03-24 00:09:00,14,0,1
7594,525,22,2026-05-26 00:26:00,6,0,1
7595,486,180,2026-03-13 00:46:00,11,0,1
7596,419,410,2026-05-16 00:28:00,85,0,0
7597,1528,229,2026-07-10 00:52:00,27,0,0
7598,478,319,2025-11-03 00:01:00,2,1,0
7599,1677,235,2026-01-09 00:13:00,9,0,0
7600,390,116,2026-03-19 00:32:00,1,0,1
7601,802,175,2026-05-23 00:13:00,1,0,0
7602,625,323,2025-08-13 00:48:00,25,0,1
7603,1589,48,2026-03-10 00:13:00,11,0,0
7604,1749,112,2026-03-21 00:15:00,54,0,0
7605,30,218,2026-02-09 00:36:00,2,0,1
7606,1260,220,2026-08-30 00:09:00,1,0,0
7607,1234,164,2026-06-16 00:44:00,38,1,1
7608,365,346,2025-09-16 00:55:00,1,0,0
7609,267,478,2026-08-22 00:36:00,45,0,1
7610,434,102,2026-08-29 00:21:00,1,0,0
7611,1743,409,2026-03-17 00:06:00,1,0,1
7612,365,87,2026-03-14 00:20:00,21,0,0
7613,707,243,2026-08-18 00:58:00,6,0,0
7614,1687,351,2026-04-12 00:45:00,9,0,1
7615,456,377,2026-08-31 00:10:00,19,0,1
7616,1384,135,2026-07-19 00:17:00,41,0,0
7617,1741,333,2026-03-21 00:07:00,54,0,1
7618,10,40,2025-07-07 00:30:00,17,0,0
7619,819,276,2026-07-30 00:02:00,16,0,0
7620,1024,21,2026-06-21 00:14:00,43,0,1
7621,569,136,2025-11-24 00:12:00,8,0,0
7622,1574,240,2026-04-18 00:19:00,1,0,0
7623,331,479,2026-04-21 00:57:00,2,0,0
7624,425,411,2026-06-18 00:57:00,13,0,1
7625,1427,408,2026-08-27 00:21:00,60,0,1
7626,703,315,2026-01-20 00:54:00,3,0,1
7627,350,453,2026-08-31 00:48:00,23,0,1
7628,668,98,2026-05-10 00:17:00,21,1,1
7629,1457,108,2026-06-07 00:48:00,73,0,1
7630,1352,396,2026-09-07 00:57:00,65,0,1
7631,1790,53,2026-09-01 00:47:00,1,1,0
7632,260,310,2026-09-05 00:51:00,16,0,0
7633,1263,434,2026-09-05 00:49:00,26,0,0
7634,764,369,2025-10-20 00:37:00,3,0,0
7635,188,239,2026-08-06 00:46:00,45,0,0
7636,1061,368,2026-06-24 00:34:00,12,0,0
7637,1573,193,2026-07-15 00:21:00,36,0,0
7638,1739,173,2026-09-04 00:24:00,2,0,1
7639,1211,456,2026-07-07 00:08:00,1,0,1
7640,39,224,2026-06-21 00:33:00,4,0,1
7641,419,489,2026-07-29 00:14:00,23,0,1
7642,562,320,2026-05-22 00:36:00,7,0,0
7643,982,229,2026-06-09 00:26:00,69,1,1
7644,1742,241,2026-03-12 00:04:00,78,0,1
7645,1391,266,2026-06-04 00:29:00,13,0,1
7646,1456,159,2026-08-09 00:02:00,37,0,1
7647,346,135,2025-11-18 00:34:00,4,0,1
7648,1745,443,2025-07-07 00:32:00,17,0,0
7649,522,143,2025-08-23 00:32:00,14,0,1
7650,409,105,2026-08-05 00:46:00,6,0,0
7651,1175,30,2026-09-05 00:22:00,13,0,1
7652,1076,439,2026-08-28 00:55:00,6,0,0
7653,889,356,2025-11-29 00:45:00,34,0,1
7654,446,464,2026-09-05 00:22:00,58,0,1
7655,1651,115,2026-07-29 00:57:00,7,0,0
7656,1417,144,2026-01-03 00:19:00,16,0,1
7657,128,237,2026-02-26 00:25:00,13,0,1
7658,1083,177,2026-04-15 00:16:00,6,0,1
7659,703,166,2026-01-21 00:05:00,14,0,0
7660,116,186,2026-08-26 00:58:00,10,0,0
7661,1367,148,2026-07-25 00:26:00,116,0,0
7662,138,343,2026-07-09 00:47:00,23,0,0
7663,1682,385,2025-12-29 00:04:00,15,0,1
7664,1640,127,2026-07-08 00:27:00,2,0,1
7665,378,461,2026-05-04 00:33:00,7,0,1
7666,1029,95,2026-06-02 00:22:00,53,0,0
7667,1374,15,2026-05-06 00:55:00,30,0,1
7668,569,473,2026-08-24 00:30:00,18,0,0
7669,1177,405,2026-08-04 00:53:00,7,0,1
7670,1159,175,2026-04-18 00:39:00,8,0,0
7671,784,70,2026-09-06 00:28:00,12,0,0
7672,1488,114,2026-05-16 00:45:00,1,0,1
7673,1293,427,2026-07-06 00:39:00,13,0,1
7674,19,474,2026-05-16 00:54:00,1,0,1
7675,341,233,2025-12-26 00:59:00,27,0,1
7676,387,495,2026-07-11 00:33:00,9,0,1
7677,1198,40,2026-06-02 00:58:00,45,0,0
7678,765,236,2026-07-30 00:18:00,26,0,1
7679,1652,174,2026-09-04 00:37:00,13,0,0
7680,737,435,2026-01-08 00:38:00,13,0,0
7681,349,315,2026-07-26 00:21:00,44,0,1
7682,1137,172,2026-08-13 00:58:00,23,0,0
7683,650,448,2026-03-29 00:05:00,13,0,0
7684,338,194,2026-07-14 00:45:00,13,0,0
7685,271,474,2026-08-28 00:59:00,20,1,0
7686,1240,20,2026-04-20 00:06:00,7,0,0
7687,1115,187,2026-06-27 00:05:00,2,0,1
7688,193,12,2026-08-23 00:09:00,17,0,1
7689,1293,8,2026-07-07 00:47:00,20,0,0
7690,1061,475,2026-07-02 00:02:00,24,0,0
7691,131,169,2026-04-05 00:38:00,20,0,0
7692,449,420,2026-03-17 00:02:00,22,0,1
7693,937,97,2026-08-10 00:36:00,9,0,0
7694,934,120,2026-02-15 00:04:00,4,1,0
7695,1074,10,2026-08-19 00:12:00,21,0,1
7696,772,31,2026-08-04 00:15:00,48,1,0
7697,1614,46,2026-06-21 00:30:00,8,0,0
7698,807,336,2025-10-08 00:06:00,21,0,0
7699,303,220,2026-08-02 00:10:00,20,0,0
7700,1068,31,2026-04-26 00:11:00,32,0,0
7701,183,387,2026-04-17 00:03:00,17,0,0
7702,1355,406,2026-08-30 00:14:00,1,0,0
7703,919,393,2026-08-01 00:13:00,11,0,0
7704,1462,424,2025-09-25 00:17:00,8,0,0
7705,273,451,2025-12-04 00:40:00,40,1,0
7706,1708,275,2026-08-16 00:42:00,73,0,1
7707,198,216,2026-08-22 00:18:00,32,0,0
7708,494,333,2026-05-09 00:10:00,6,0,1
7709,891,56,2026-07-01 00:09:00,2,0,0
7710,1230,210,2025-12-05 00:27:00,41,0,1
7711,1363,281,2026-07-30 00:43:00,34,0,0
7712,376,462,2026-06-24 00:31:00,49,0,0
7713,972,112,2026-01-20 00:55:00,11,0,0
7714,1676,351,2026-06-05 00:44:00,28,0,1
7715,359,197,2025-12-27 00:35:00,12,0,0
7716,832,348,2026-03-25 00:54:00,36,0,0
7717,1360,262,2025-11-10 00:54:00,13,0,0
7718,198,185,2026-06-26 00:32:00,10,0,0
7719,309,407,2026-07-26 00:26:00,23,0,0
7720,1632,307,2026-01-15 00:56:00,16,0,0
7721,951,143,2025-11-07 00:41:00,15,0,0
7722,1761,204,2025-11-12 00:32:00,42,0,1
7723,1509,18,2026-04-10 00:46:00,38,0,1
7724,317,78,2025-10-31 00:30:00,39,1,0
7725,1703,25,2026-07-04 00:02:00,39,0,0
7726,506,101,2026-08-17 00:18:00,11,0,0
7727,323,76,2026-09-05 00:31:00,7,0,0
7728,211,460,2026-02-17 00:37:00,5,0,1
7729,657,330,2026-05-06 00:29:00,19,0,0
7730,545,29,2025-05-06 00:23:00,34,0,1
7731,669,33,2025-04-02 00:58:00,5,0,0
7732,1255,281,2026-08-19 00:29:00,1,0,0
7733,393,243,2026-05-26 00:50:00,1,0,1
7734,1476,78,2026-06-18 00:46:00,26,0,1
7735,132,477,2026-04-21 00:08:00,3,0,0
7736,158,166,2025-07-28 00:06:00,3,0,0
7737,1246,109,2026-08-10 00:26:00,20,0,0
7738,592,463,2026-02-08 00:35:00,45,0,1
7739,1560,174,2026-06-14 00:08:00,7,1,1
7740,563,71,2026-08-14 00:34:00,35,0,1
7741,1006,375,2026-08-07 00:52:00,19,0,1
7742,714,261,2026-08-31 00:18:00,36,1,1
7743,1235,381,2026-06-29 00:38:00,66,0,1
7744,409,346,2026-08-10 00:55:00,5,0,0
7745,1800,112,2026-08-25 00:28:00,3,0,0
7746,858,157,2026-08-24 00:32:00,5,0,0
7747,93,337,2026-09-03 00:48:00,1,0,0
7748,79,244,2025-11-19 00:58:00,6,0,0
7749,1440,211,2025-12-09 00:55:00,1,0,0
7750,47,366,2026-01-31 00:59:00,5,0,1
7751,1237,322,2026-04-28 00:24:00,1,1,0
7752,857,168,2025-10-31 00:56:00,21,0,0
7753,373,225,2026-05-27 00:02:00,4,0,1
7754,1250,304,2026-05-03 00:53:00,11,0,1
7755,1357,497,2026-03-13 00:18:00,1,0,0
7756,924,364,2026-09-02 00:36:00,94,0,1
7757,1627,277,2025-05-18 00:29:00,3,0,1
7758,800,459,2026-08-02 00:58:00,3,0,1
7759,460,356,2026-08-24 00:13:00,53,0,0
7760,1421,423,2026-06-23 00:42:00,4,1,0
7761,1362,500,2026-05-16 00:12:00,4,0,0
7762,915,24,2025-12-26 00:52:00,20,0,0
7763,1220,74,2026-05-28 00:20:00,17,0,0
7764,633,57,2026-03-16 00:17:00,2,0,0
7765,1282,385,2026-08-02 00:02:00,28,0,1
7766,1706,217,2026-08-20 00:14:00,2,0,1
7767,1298,28,2026-02-06 00:45:00,7,0,1
7768,1374,142,2026-03-01 00:22:00,8,0,0
7769,1010,218,2026-01-13 00:40:00,19,0,0
7770,137,168,2026-08-07 00:04:00,3,0,0
7771,755,361,2026-01-02 00:09:00,32,0,0
7772,1074,34,2026-07-11 00:19:00,9,0,0
7773,294,424,2026-04-09 00:52:00,9,0,0
7774,407,225,2026-05-31 00:41:00,1,0,0
7775,1618,422,2026-07-26 00:53:00,28,0,0
7776,709,408,2026-01-06 00:00:00,2,0,1
7777,386,42,2026-06-30 00:34:00,10,0,1
7778,1374,287,2026-06-06 00:47:00,3,0,0
7779,1632,354,2026-06-14 00:30:00,39,0,0
7780,634,124,2026-06-04 00:05:00,1,0,0
7781,1717,302,2026-01-31 00:51:00,24,0,0
7782,641,55,2026-01-15 00:47:00,11,0,1
7783,1090,98,2025-09-27 00:30:00,1,0,0
7784,765,26,2026-07-26 00:10:00,12,0,0
7785,1582,387,2026-04-16 00:02:00,5,1,0
7786,456,440,2026-08-30 00:39:00,4,0,1
7787,1408,165,2026-08-08 00:36:00,7,0,0
7788,367,220,2026-06-24 00:01:00,2,0,1
7789,431,210,2026-09-05 00:59:00,9,0,1
7790,413,378,2026-07-24 00:11:00,14,0,0
7791,1388,438,2026-08-23 00:03:00,44,0,1
7792,167,462,2025-11-06 00:46:00,15,0,1
7793,954,143,2026-05-17 00:50:00,21,0,0
7794,110,284,2026-05-02 00:36:00,6,0,0
7795,953,406,2025-07-20 00:31:00,4,0,1
7796,775,452,2026-02-01 00:01:00,7,1,0
7797,1417,232,2026-03-24 00:35:00,18,0,0
7798,1626,355,2026-08-08 00:37:00,44,0,0
7799,763,321,2026-08-15 00:47:00,6,0,1
7800,745,294,2026-07-10 00:04:00,1,0,1
7801,1484,6,2026-06-08 00:20:00,5,0,0
7802,1480,116,2026-09-06 00:11:00,2,0,0
7803,85,379,2026-03-23 00:58:00,1,0,0
7804,1194,131,2026-02-02 00:06:00,4,0,1
7805,876,375,2026-08-22 00:45:00,1,0,1
7806,1440,399,2026-04-11 00:14:00,3,0,1
7807,995,203,2026-03-21 00:40:00,3,0,1
7808,556,272,2026-07-14 00:40:00,12,0,0
7809,79,313,2026-06-07 00:07:00,25,0,0
7810,1033,478,2026-04-08 00:56:00,57,0,0
7811,365,217,2026-07-09 00:18:00,25,0,0
7812,1348,383,2026-09-02 00:30:00,36,0,1
7813,1750,30,2026-02-24 00:23:00,8,0,1
7814,1607,482,2026-07-28 00:51:00,6,0,1
7815,289,191,2026-08-23 00:35:00,12,0,0
7816,1391,27,2026-03-21 00:18:00,14,0,0
7817,1397,434,2026-05-18 00:08:00,8,0,0
7818,1147,443,2026-09-03 00:16:00,32,0,0
7819,1540,33,2026-08-06 00:23:00,36,0,1
7820,1468,61,2026-05-14 00:20:00,27,0,1
7821,1280,12,2026-08-08 00:26:00,3,0,0
7822,973,177,2026-07-22 00:51:00,9,0,1
7823,87,24,2026-03-31 00:45:00,20,0,0
7824,1394,418,2026-08-11 00:57:00,7,0,1
7825,665,220,2026-05-16 00:55:00,32,1,0
7826,736,185,2026-07-11 00:22:00,20,0,0
7827,189,389,2026-02-12 00:26:00,29,1,0
7828,309,395,2026-08-24 00:11:00,8,0,1
7829,1401,296,2026-07-26 00:40:00,46,0,0
7830,1258,154,2025-11-14 00:34:00,17,0,1
7831,1416,228,2026-09-04 00:52:00,55,0,0
7832,761,145,2026-03-31 00:47:00,7,0,0
7833,1629,93,2026-05-09 00:13:00,5,0,1
7834,1198,115,2026-07-12 00:49:00,1,0,1
7835,915,181,2026-03-03 00:11:00,5,0,0
7836,1790,146,2026-08-28 00:29:00,5,0,0
7837,1654,381,2026-08-14 00:36:00,20,0,0
7838,110,142,2026-07-06 00:54:00,19,0,1
7839,443,347,2026-09-07 00:59:00,3,0,0
7840,162,365,2026-04-30 00:05:00,23,0,0
7841,190,378,2026-09-06 00:01:00,17,1,1
7842,667,130,2026-08-27 00:32:00,24,0,1
7843,878,82,2026-08-05 00:01:00,45,0,0
7844,258,140,2025-11-26 00:01:00,12,0,0
7845,306,199,2026-03-21 00:58:00,4,0,1
7846,662,85,2026-06-18 00:57:00,55,0,1
7847,545,164,2025-08-30 00:59:00,31,0,1
7848,123,302,2026-08-31 00:21:00,1,0,1
7849,1397,277,2026-08-28 00:40:00,2,0,0
7850,1204,323,2026-05-01 00:51:00,10,0,1
7851,856,374,2026-07-05 00:36:00,2,0,0
7852,306,123,2026-05-21 00:28:00,18,0,0
7853,1561,499,2026-04-11 00:08:00,23,1,0
7854,746,222,2025-09-24 00:13:00,14,0,1
7855,877,223,2026-09-06 00:54:00,52,0,1
7856,1333,333,2026-02-02 00:36:00,4,0,0
7857,449,102,2026-07-20 00:33:00,5,0,1
7858,1179,13,2026-05-29 00:43:00,1,0,0
7859,1676,234,2026-05-17 00:57:00,30,0,0
7860,1489,261,2026-03-18 00:28:00,13,0,0
7861,382,341,2025-09-24 00:43:00,1,0,0
7862,875,331,2026-05-23 00:29:00,21,0,1
7863,1559,135,2026-03-20 00:46:00,4,0,1
7864,903,416,2026-05-03 00:36:00,32,0,0
7865,1516,239,2026-09-07 00:08:00,2,0,0
7866,1575,105,2026-08-19 00:49:00,1,0,1
7867,1289,466,2026-06-05 00:30:00,1,0,0
7868,1445,406,2026-07-06 00:47:00,154,0,1
7869,1316,222,2026-08-25 00:35:00,3,1,0
7870,778,444,2026-06-30 00:50:00,3,0,0
7871,1078,150,2026-07-06 00:01:00,2,0,1
7872,1528,78,2026-05-22 00:01:00,11,0,1
7873,768,451,2026-07-12 00:25:00,1,0,1
7874,1140,131,2026-03-30 00:27:00,1,0,1
7875,1706,438,2026-08-08 00:30:00,6,1,0
7876,1577,284,2026-07-31 00:56:00,49,0,0
7877,1,332,2026-07-12 00:47:00,24,1,0
7878,520,311,2026-08-12 00:27:00,40,0,0
7879,1420,99,2026-01-26 00:37:00,1,0,1
7880,1744,399,2026-03-22 00:58:00,1,0,0
7881,922,243,2025-12-16 00:46:00,21,1,1
7882,876,179,2026-06-02 00:50:00,14,0,1
7883,991,353,2026-01-01 00:59:00,45,0,1
7884,1386,342,2026-09-03 00:10:00,1,0,1
7885,475,494,2026-05-01 00:18:00,5,0,0
7886,42,367,2026-07-13 00:02:00,26,0,1
7887,148,233,2026-01-24 00:16:00,16,0,0
7888,1531,40,2026-07-20 00:50:00,2,0,1
7889,806,75,2026-03-04 00:55:00,4,0,1
7890,971,262,2026-09-05 00:05:00,39,0,1
7891,51,253,2025-08-03 00:56:00,18,0,1
7892,583,63,2026-08-05 00:14:00,73,0,0
7893,1670,492,2026-07-07 00:49:00,4,0,1
7894,1495,305,2026-04-26 00:17:00,21,0,1
7895,566,338,2026-04-28 00:45:00,79,0,0
7896,1730,281,2026-08-21 00:06:00,19,1,0
7897,1301,216,2026-09-07 00:17:00,17,0,1
7898,785,182,2026-08-30 00:24:00,40,0,0
7899,1431,180,2025-11-02 00:02:00,1,0,1
7900,1037,43,2026-04-01 00:04:00,1,0,1
7901,1658,3,2026-01-25 00:03:00,20,1,0
