user_id,signup_timestamp,signup_platform,campaign_id,trial_eligible,country
932,2026-07-24 00:00:00,smart_tv,GOOGLE_SEARCH,1,IN
933,2025-07-04 00:00:00,ios,INSTA_REEL,0,IN
934,2025-11-14 00:00:00,ios,FB_JAN,1,IN
935,2026-04-11 00:00:00,android,REFERRAL,1,IN
936,2026-03-19 00:00:00,web,INSTA_REEL,1,IN
937,2026-01-13 00:00:00,android,INSTA_REEL,0,IN
938,2026-01-13 00:00:00,android,FB_JAN,1,IN
939,2025-04-08 00:00:00,android,REFERRAL,0,IN
940,2026-04-26 00:00:00,ios,FB_JAN,1,IN
941,2025-12-23 00:00:00,ios,GOOGLE_SEARCH,0,IN
942,2025-03-25 00:00:00,web,GOOGLE_SEARCH,1,IN
943,2025-05-06 00:00:00,web,,1,IN
944,2026-08-07 00:00:00,android,INSTA_REEL,1,IN
945,2026-01-04 00:00:00,web,,0,IN
946,2025-11-07 00:00:00,android,REFERRAL,0,IN
947,2026-03-12 00:00:00,web,GOOGLE_SEARCH,1,IN
948,2025-10-27 00:00:00,web,,1,IN
949,2025-09-27 00:00:00,ios,GOOGLE_SEARCH,1,IN
950,2025-11-28 00:00:00,web,GOOGLE_SEARCH,0,IN
951,2025-08-04 00:00:00,android,GOOGLE_SEARCH,1,IN
952,2025-06-24 00:00:00,ios,FB_JAN,0,IN
953,2025-04-26 00:00:00,web,,0,IN
954,2026-01-27 00:00:00,ios,INSTA_REEL,1,IN
955,2026-06-11 00:00:00,android,,1,IN
956,2025-04-20 00:00:00,ios,INSTA_REEL,0,IN
957,2026-03-25 00:00:00,web,,0,IN
958,2025-07-29 00:00:00,android,,0,IN
959,2025-06-17 00:00:00,android,GOOGLE_SEARCH,1,IN
960,2026-01-13 00:00:00,web,INSTA_REEL,1,IN
961,2026-02-14 00:00:00,web,INSTA_REEL,0,IN
962,2026-05-16 00:00:00,android,INSTA_REEL,0,IN
963,2025-09-12 00:00:00,android,,1,IN
964,2025-10-08 00:00:00,android,INSTA_REEL,1,IN
965,2025-07-30 00:00:00,android,,1,IN
966,2026-03-26 00:00:00,ios,FB_JAN,0,IN
967,2026-08-12 00:00:00,web,GOOGLE_SEARCH,0,IN
968,2025-12-21 00:00:00,ios,REFERRAL,1,IN
969,2025-09-01 00:00:00,ios,FB_JAN,1,IN
970,2025-12-05 00:00:00,android,INSTA_REEL,0,IN
971,2026-07-23 00:00:00,web,GOOGLE_SEARCH,1,IN
972,2026-01-13 00:00:00,ios,GOOGLE_SEARCH,0,IN
973,2026-02-26 00:00:00,smart_tv,GOOGLE_SEARCH,1,IN
974,2025-07-12 00:00:00,ios,GOOGLE_SEARCH,1,IN
975,2026-07-09 00:00:00,android,INSTA_REEL,0,IN
976,2025-06-02 00:00:00,ios,GOOGLE_SEARCH,1,IN
977,2025-08-08 00:00:00,android,REFERRAL,1,IN
978,2025-11-03 00:00:00,ios,REFERRAL,1,IN
979,2026-04-27 00:00:00,android,GOOGLE_SEARCH,1,IN
980,2026-03-26 00:00:00,android,,0,IN
981,2025-06-17 00:00:00,web,INSTA_REEL,1,IN
982,2026-04-25 00:00:00,android,REFERRAL,0,IN
983,2025-03-31 00:00:00,web,REFERRAL,1,IN
984,2025-12-12 00:00:00,android,REFERRAL,1,IN
985,2025-07-21 00:00:00,ios,FB_JAN,1,IN
986,2026-06-25 00:00:00,ios,FB_JAN,0,IN
987,2026-03-29 00:00:00,ios,REFERRAL,1,IN
988,2025-12-10 00:00:00,android,,1,IN
989,2026-04-11 00:00:00,android,INSTA_REEL,1,IN
990,2026-04-01 00:00:00,android,INSTA_REEL,0,IN
991,2025-07-05 00:00:00,android,REFERRAL,0,IN
992,2025-11-11 00:00:00,ios,REFERRAL,1,IN
993,2026-07-12 00:00:00,smart_tv,INSTA_REEL,1,IN
994,2025-04-11 00:00:00,web,,0,IN
995,2026-02-15 00:00:00,web,FB_JAN,1,IN
996,2025-10-29 00:00:00,web,FB_JAN,1,IN
997,2025-05-20 00:00:00,ios,REFERRAL,1,IN
998,2026-07-05 00:00:00,android,INSTA_REEL,0,IN
999,2026-01-20 00:00:00,smart_tv,FB_JAN,0,IN
1000,2026-05-09 00:00:00,ios,,1,IN
1001,2025-07-14 00:00:00,ios,REFERRAL,0,IN
1002,2025-08-07 00:00:00,android,GOOGLE_SEARCH,1,IN
1003,2025-05-02 00:00:00,android,REFERRAL,1,IN
1004,2025-04-24 00:00:00,ios,GOOGLE_SEARCH,1,IN
1005,2026-01-22 00:00:00,web,REFERRAL,1,IN
1006,2026-08-03 00:00:00,ios,INSTA_REEL,1,IN
1007,2025-07-13 00:00:00,android,INSTA_REEL,0,IN
1008,2025-06-24 00:00:00,smart_tv,INSTA_REEL,1,IN
1009,2025-11-12 00:00:00,android,INSTA_REEL,1,IN
1010,2025-08-02 00:00:00,android,,1,IN
1011,2026-04-18 00:00:00,android,,0,IN
1012,2026-06-24 00:00:00,web,GOOGLE_SEARCH,0,IN
1013,2026-03-31 00:00:00,smart_tv,,0,IN
1014,2026-05-20 00:00:00,android,REFERRAL,1,IN
1015,2025-08-22 00:00:00,web,INSTA_REEL,1,IN
1016,2026-05-15 00:00:00,android,FB_JAN,1,IN
1017,2025-06-26 00:00:00,smart_tv,FB_JAN,0,IN
1018,2026-07-31 00:00:00,web,FB_JAN,0,IN
1019,2026-05-08 00:00:00,web,REFERRAL,1,IN
1020,2025-12-28 00:00:00,android,FB_JAN,1,IN
1021,2025-04-19 00:00:00,smart_tv,FB_JAN,0,IN
1022,2026-03-31 00:00:00,web,GOOGLE_SEARCH,1,IN
1023,2025-10-25 00:00:00,android,REFERRAL,0,IN
1024,2026-06-14 00:00:00,web,REFERRAL,1,IN
1025,2026-06-15 00:00:00,android,FB_JAN,1,IN
1026,2025-11-13 00:00:00,web,REFERRAL,0,IN
1027,2026-03-23 00:00:00,android,GOOGLE_SEARCH,0,IN
1028,2025-06-26 00:00:00,web,GOOGLE_SEARCH,1,IN
1029,2026-03-28 00:00:00,ios,INSTA_REEL,0,IN
1030,2026-03-19 00:00:00,android,GOOGLE_SEARCH,1,IN
1031,2025-05-18 00:00:00,android,INSTA_REEL,1,IN
1032,2026-04-28 00:00:00,android,FB_JAN,1,IN
1033,2025-12-24 00:00:00,ios,INSTA_REEL,1,IN
1034,2025-09-27 00:00:00,android,INSTA_REEL,1,IN
1035,2025-07-20 00:00:00,ios,FB_JAN,0,IN
1036,2026-06-25 00:00:00,android,INSTA_REEL,1,IN
1037,2025-06-18 00:00:00,android,GOOGLE_SEARCH,1,IN
1038,2025-10-20 00:00:00,web,FB_JAN,1,IN
1039,2025-04-07 00:00:00,android,REFERRAL,0,IN
1040,2025-05-07 00:00:00,smart_tv,INSTA_REEL,0,IN
1041,2026-02-21 00:00:00,web,GOOGLE_SEARCH,1,IN
1042,2025-11-21 00:00:00,ios,REFERRAL,0,IN
1043,2025-07-23 00:00:00,ios,FB_JAN,1,IN
1044,2025-10-13 00:00:00,web,FB_JAN,1,IN
1045,2025-05-26 00:00:00,android,FB_JAN,1,IN
1046,2025-10-15 00:00:00,android,GOOGLE_SEARCH,1,IN
1047,2025-10-24 00:00:00,android,REFERRAL,1,IN
1048,2025-11-10 00:00:00,web,FB_JAN,1,IN
1049,2026-02-16 00:00:00,android,GOOGLE_SEARCH,0,IN
1050,2025-08-15 00:00:00,ios,,1,IN
1051,2025-03-19 00:00:00,smart_tv,GOOGLE_SEARCH,1,IN
1052,2025-12-25 00:00:00,web,,1,IN
1053,2025-08-12 00:00:00,ios,REFERRAL,1,IN
1054,2025-07-28 00:00:00,android,FB_JAN,1,IN
1055,2025-11-28 00:00:00,web,FB_JAN,1,IN
1056,2025-09-11 00:00:00,ios,INSTA_REEL,1,IN
1057,2025-07-07 00:00:00,android,FB_JAN,0,IN
1058,2025-04-12 00:00:00,android,REFERRAL,1,IN
1059,2025-07-29 00:00:00,smart_tv,GOOGLE_SEARCH,1,IN
1060,2025-04-01 00:00:00,ios,REFERRAL,1,IN
1061,2026-03-18 00:00:00,web,FB_JAN,1,IN
1062,2025-11-15 00:00:00,web,GOOGLE_SEARCH,1,IN
1063,2026-02-11 00:00:00,ios,REFERRAL,0,IN
1064,2025-04-02 00:00:00,ios,FB_JAN,1,IN
1065,2025-09-11 00:00:00,android,FB_JAN,0,IN
1066,2025-12-13 00:00:00,android,FB_JAN,1,IN
1067,2025-05-09 00:00:00,android,INSTA_REEL,1,IN
1068,2025-07-24 00:00:00,web,INSTA_REEL,0,IN
1069,2026-05-22 00:00:00,ios,INSTA_REEL,0,IN
1070,2026-09-06 00:00:00,web,GOOGLE_SEARCH,1,IN
1071,2025-07-11 00:00:00,android,REFERRAL,0,IN
1072,2025-05-21 00:00:00,ios,GOOGLE_SEARCH,1,IN
1073,2026-07-17 00:00:00,ios,GOOGLE_SEARCH,0,IN
1074,2026-06-19 00:00:00,ios,FB_JAN,0,IN
1075,2026-03-22 00:00:00,web,,1,IN
1076,2026-08-24 00:00:00,android,,1,IN
1077,2025-07-06 00:00:00,ios,FB_JAN,1,IN
1078,2026-06-22 00:00:00,android,,1,IN
1079,2026-08-14 00:00:00,android,GOOGLE_SEARCH,1,IN
1080,2025-10-29 00:00:00,ios,REFERRAL,1,IN
1081,2025-04-30 00:00:00,ios,INSTA_REEL,1,IN
1082,2026-09-01 00:00:00,smart_tv,GOOGLE_SEARCH,1,IN
1083,2026-01-19 00:00:00,ios,GOOGLE_SEARCH,1,IN
1084,2026-06-29 00:00:00,web,REFERRAL,1,IN
1085,2025-04-17 00:00:00,ios,,0,IN
1086,2025-05-18 00:00:00,ios,REFERRAL,1,IN
1087,2026-07-20 00:00:00,android,GOOGLE_SEARCH,0,IN
1088,2026-05-02 00:00:00,android,FB_JAN,1,IN
1089,2026-05-27 00:00:00,android,FB_JAN,0,IN
1090,2025-07-05 00:00:00,ios,GOOGLE_SEARCH,1,IN
1091,2026-08-01 00:00:00,android,FB_JAN,1,IN
1092,2026-06-14 00:00:00,android,,0,IN
1093,2025-05-31 00:00:00,android,REFERRAL,0,IN
1094,2025-06-07 00:00:00,smart_tv,INSTA_REEL,0,IN
1095,2026-02-09 00:00:00,android,REFERRAL,1,IN
1096,2025-08-15 00:00:00,ios,INSTA_REEL,1,IN
1097,2025-05-23 00:00:00,android,GOOGLE_SEARCH,0,IN
1098,2025-07-24 00:00:00,ios,GOOGLE_SEARCH,1,IN
1099,2025-12-23 00:00:00,android,INSTA_REEL,1,IN
1100,2026-02-12 00:00:00,android,FB_JAN,1,IN
1101,2026-04-11 00:00:00,ios,GOOGLE_SEARCH,1,IN
1102,2026-01-12 00:00:00,android,,1,IN
1103,2026-06-24 00:00:00,android,,1,IN
1104,2026-08-16 00:00:00,android,,0,IN
1105,2026-05-31 00:00:00,android,,0,IN
1106,2025-06-26 00:00:00,android,INSTA_REEL,0,IN
1107,2025-07-12 00:00:00,android,FB_JAN,0,IN
1108,2025-10-23 00:00:00,web,INSTA_REEL,1,IN
1109,2026-05-31 00:00:00,ios,GOOGLE_SEARCH,1,IN
1110,2026-06-22 00:00:00,ios,,1,IN
1111,2025-11-05 00:00:00,android,,0,IN
1112,2026-05-14 00:00:00,smart_tv,,0,IN
1113,2026-02-27 00:00:00,android,GOOGLE_SEARCH,1,IN
1114,2026-06-24 00:00:00,android,REFERRAL,1,IN
1115,2026-04-29 00:00:00,ios,INSTA_REEL,0,IN
1116,2026-05-16 00:00:00,android,FB_JAN,1,IN
1117,2025-06-22 00:00:00,android,GOOGLE_SEARCH,1,IN
1118,2026-01-31 00:00:00,ios,REFERRAL,1,IN
1119,2026-05-28 00:00:00,web,REFERRAL,1,IN
1120,2026-01-31 00:00:00,ios,FB_JAN,0,IN
1121,2025-12-03 00:00:00,web,GOOGLE_SEARCH,0,IN
1122,2026-04-04 00:00:00,smart_tv,REFERRAL,1,IN
1123,2025-08-20 00:00:00,android,,1,IN
1124,2026-07-15 00:00:00,android,FB_JAN,1,IN
1125,2025-05-24 00:00:00,android,,1,IN
1126,2025-06-18 00:00:00,android,FB_JAN,0,IN
1127,2025-06-12 00:00:00,android,INSTA_REEL,1,IN
1128,2025-06-20 00:00:00,smart_tv,INSTA_REEL,0,IN
1129,2026-06-02 00:00:00,web,GOOGLE_SEARCH,1,IN
1130,2025-06-23 00:00:00,ios,REFERRAL,1,IN
1131,2026-04-02 00:00:00,android,,1,IN
1132,2025-07-28 00:00:00,web,REFERRAL,1,IN
1133,2025-05-17 00:00:00,smart_tv,INSTA_REEL,1,IN
1134,2026-02-17 00:00:00,web,,1,IN
1135,2025-07-20 00:00:00,android,GOOGLE_SEARCH,1,IN
1136,2026-05-11 00:00:00,ios,REFERRAL,0,IN
1137,2026-03-14 00:00:00,android,FB_JAN,0,IN
1138,2026-05-24 00:00:00,android,FB_JAN,0,IN
1139,2025-05-08 00:00:00,android,,0,IN
1140,2026-01-05 00:00:00,ios,FB_JAN,1,IN
1141,2026-01-30 00:00:00,ios,FB_JAN,1,IN
1142,2026-03-12 00:00:00,android,INSTA_REEL,1,IN
1143,2025-07-01 00:00:00,android,GOOGLE_SEARCH,0,IN
1144,2026-08-18 00:00:00,ios,FB_JAN,1,IN
1145,2025-10-20 00:00:00,android,FB_JAN,1,IN
1146,2025-08-22 00:00:00,android,REFERRAL,1,IN
1147,2026-07-23 00:00:00,android,,1,IN
1148,2025-11-01 00:00:00,web,INSTA_REEL,1,IN
1149,2025-07-05 00:00:00,android,,0,IN
1150,2026-03-10 00:00:00,android,REFERRAL,0,IN
1151,2026-03-28 00:00:00,android,REFERRAL,1,IN
1152,2025-07-12 00:00:00,smart_tv,REFERRAL,1,IN
1153,2025-12-27 00:00:00,ios,FB_JAN,1,IN
1154,2025-11-03 00:00:00,ios,,0,IN
1155,2026-05-30 00:00:00,android,,1,IN
1156,2025-04-12 00:00:00,ios,,1,IN
1157,2025-12-15 00:00:00,android,GOOGLE_SEARCH,1,IN
1158,2025-04-15 00:00:00,ios,INSTA_REEL,0,IN
1159,2025-09-17 00:00:00,smart_tv,FB_JAN,0,IN
1160,2025-12-21 00:00:00,ios,INSTA_REEL,1,IN
1161,2026-01-27 00:00:00,web,FB_JAN,1,IN
1162,2026-02-27 00:00:00,web,,0,IN
1163,2026-03-11 00:00:00,android,GOOGLE_SEARCH,0,IN
1164,2025-03-23 00:00:00,smart_tv,GOOGLE_SEARCH,1,IN
1165,2025-09-18 00:00:00,android,,1,IN
1166,2025-08-10 00:00:00,ios,INSTA_REEL,1,IN
1167,2026-05-01 00:00:00,android,REFERRAL,1,IN
1168,2025-05-27 00:00:00,android,,1,IN
1169,2025-08-09 00:00:00,android,FB_JAN,0,IN
1170,2025-04-17 00:00:00,android,INSTA_REEL,1,IN
1171,2025-06-18 00:00:00,ios,REFERRAL,1,IN
1172,2025-10-23 00:00:00,ios,GOOGLE_SEARCH,1,IN
1173,2026-04-06 00:00:00,android,FB_JAN,1,IN
1174,2026-05-20 00:00:00,android,GOOGLE_SEARCH,0,IN
1175,2026-06-24 00:00:00,ios,FB_JAN,0,IN
1176,2026-03-01 00:00:00,android,REFERRAL,1,IN
1177,2025-08-25 00:00:00,web,FB_JAN,0,IN
1178,2026-03-30 00:00:00,ios,REFERRAL,0,IN
1179,2026-01-30 00:00:00,web,,1,IN
1180,2026-02-12 00:00:00,ios,,1,IN
1181,2025-06-11 00:00:00,android,FB_JAN,1,IN
1182,2025-05-09 00:00:00,ios,INSTA_REEL,1,IN
1183,2025-08-23 00:00:00,android,GOOGLE_SEARCH,1,IN
1184,2025-08-25 00:00:00,android,FB_JAN,1,IN
1185,2025-05-06 00:00:00,web,FB_JAN,1,IN
1186,2025-06-08 00:00:00,android,GOOGLE_SEARCH,1,IN
1187,2025-12-20 00:00:00,web,FB_JAN,1,IN
1188,2026-06-13 00:00:00,web,GOOGLE_SEARCH,1,IN
1189,2026-05-25 00:00:00,web,REFERRAL,1,IN
1190,2026-07-27 00:00:00,smart_tv,INSTA_REEL,1,IN
1191,2026-06-12 00:00:00,android,,1,IN
1192,2026-05-15 00:00:00,android,,0,IN
1193,2025-12-21 00:00:00,ios,INSTA_REEL,1,IN
1194,2025-10-23 00:00:00,android,GOOGLE_SEARCH,0,IN
1195,2026-08-23 00:00:00,ios,INSTA_REEL,1,IN
1196,2025-07-11 00:00:00,web,GOOGLE_SEARCH,1,IN
1197,2026-03-05 00:00:00,ios,INSTA_REEL,1,IN
1198,2026-05-31 00:00:00,android,FB_JAN,1,IN
1199,2025-07-08 00:00:00,android,FB_JAN,1,IN
1200,2026-01-01 00:00:00,android,INSTA_REEL,1,IN
1201,2026-07-28 00:00:00,android,REFERRAL,1,IN
1202,2026-09-07 00:00:00,web,INSTA_REEL,1,IN
1203,2026-01-26 00:00:00,android,,0,IN
1204,2025-05-02 00:00:00,android,FB_JAN,0,IN
1205,2025-10-28 00:00:00,android,INSTA_REEL,0,IN
1206,2026-04-25 00:00:00,ios,,1,IN
1207,2025-05-12 00:00:00,ios,FB_JAN,1,IN
1208,2025-03-24 00:00:00,android,REFERRAL,1,IN
1209,2025-10-12 00:00:00,android,REFERRAL,0,IN
1210,2026-01-19 00:00:00,android,,0,IN
1211,2025-10-19 00:00:00,android,INSTA_REEL,1,IN
1212,2025-08-04 00:00:00,ios,FB_JAN,0,IN
1213,2025-12-03 00:00:00,ios,REFERRAL,1,IN
1214,2026-01-07 00:00:00,android,,1,IN
1215,2026-02-15 00:00:00,android,GOOGLE_SEARCH,1,IN
1216,2025-07-17 00:00:00,smart_tv,INSTA_REEL,0,IN
1217,2025-03-24 00:00:00,ios,GOOGLE_SEARCH,0,IN
1218,2026-08-08 00:00:00,ios,INSTA_REEL,0,IN
1219,2026-05-31 00:00:00,android,FB_JAN,1,IN
1220,2025-09-12 00:00:00,ios,,1,IN
1221,2025-07-27 00:00:00,android,FB_JAN,0,IN
1222,2026-04-10 00:00:00,ios,GOOGLE_SEARCH,1,IN
1223,2025-11-07 00:00:00,smart_tv,,1,IN
1224,2026-08-11 00:00:00,android,FB_JAN,0,IN
1225,2026-03-14 00:00:00,android,FB_JAN,1,IN
1226,2025-05-29 00:00:00,android,FB_JAN,1,IN
1227,2026-04-27 00:00:00,android,GOOGLE_SEARCH,0,IN
1228,2025-04-29 00:00:00,android,FB_JAN,1,IN
1229,2026-06-06 00:00:00,android,REFERRAL,1,IN
1230,2025-04-05 00:00:00,web,INSTA_REEL,1,IN
1231,2026-06-30 00:00:00,ios,REFERRAL,1,IN
1232,2025-06-04 00:00:00,android,GOOGLE_SEARCH,1,IN
1233,2026-01-31 00:00:00,smart_tv,GOOGLE_SEARCH,1,IN
1234,2026-05-30 00:00:00,android,FB_JAN,1,IN
1235,2026-05-05 00:00:00,smart_tv,,1,IN
1236,2026-05-18 00:00:00,android,REFERRAL,1,IN
1237,2026-01-07 00:00:00,web,GOOGLE_SEARCH,0,IN
1238,2025-07-12 00:00:00,ios,INSTA_REEL,1,IN
1239,2026-05-05 00:00:00,web,GOOGLE_SEARCH,1,IN
1240,2025-04-07 00:00:00,smart_tv,REFERRAL,1,IN
1241,2026-02-12 00:00:00,android,INSTA_REEL,1,IN
1242,2025-09-08 00:00:00,smart_tv,INSTA_REEL,0,IN
1243,2026-07-01 00:00:00,android,FB_JAN,1,IN
1244,2026-03-22 00:00:00,android,,0,IN
1245,2025-06-15 00:00:00,android,INSTA_REEL,1,IN
1246,2026-06-07 00:00:00,ios,FB_JAN,1,IN
1247,2025-07-03 00:00:00,android,,1,IN
1248,2025-11-21 00:00:00,ios,FB_JAN,1,IN
1249,2026-06-06 00:00:00,ios,GOOGLE_SEARCH,1,IN
1250,2026-05-01 00:00:00,web,GOOGLE_SEARCH,1,IN
1251,2026-09-04 00:00:00,web,,1,IN
1252,2025-06-05 00:00:00,android,FB_JAN,1,IN
1253,2026-04-26 00:00:00,android,REFERRAL,1,IN
1254,2026-01-28 00:00:00,android,FB_JAN,0,IN
1255,2026-02-27 00:00:00,android,REFERRAL,0,IN
1256,2025-10-29 00:00:00,android,INSTA_REEL,1,IN
1257,2026-02-21 00:00:00,android,INSTA_REEL,1,IN
1258,2025-09-05 00:00:00,android,INSTA_REEL,1,IN
1259,2025-06-03 00:00:00,smart_tv,FB_JAN,0,IN
1260,2026-08-21 00:00:00,ios,,1,IN
1261,2025-07-11 00:00:00,android,REFERRAL,1,IN
1262,2026-08-21 00:00:00,ios,FB_JAN,0,IN
1263,2025-10-01 00:00:00,android,INSTA_REEL,1,IN
1264,2026-03-09 00:00:00,android,GOOGLE_SEARCH,1,IN
1265,2026-03-11 00:00:00,ios,INSTA_REEL,1,IN
1266,2025-08-15 00:00:00,ios,,1,IN
1267,2025-11-13 00:00:00,android,INSTA_REEL,1,IN
1268,2025-06-30 00:00:00,smart_tv,,0,IN
1269,2025-08-13 00:00:00,web,GOOGLE_SEARCH,1,IN
1270,2025-12-04 00:00:00,ios,REFERRAL,1,IN
1271,2025-10-05 00:00:00,ios,INSTA_REEL,1,IN
1272,2025-09-10 00:00:00,ios,,1,IN
1273,2025-08-20 00:00:00,android,REFERRAL,1,IN
1274,2025-06-02 00:00:00,android,GOOGLE_SEARCH,1,IN
1275,2025-09-14 00:00:00,android,,0,IN
1276,2026-08-04 00:00:00,ios,GOOGLE_SEARCH,1,IN
1277,2026-07-05 00:00:00,ios,GOOGLE_SEARCH,1,IN
1278,2026-06-19 00:00:00,android,FB_JAN,1,IN
1279,2026-02-10 00:00:00,smart_tv,REFERRAL,1,IN
1280,2026-02-03 00:00:00,smart_tv,FB_JAN,0,IN
1281,2025-08-18 00:00:00,web,GOOGLE_SEARCH,1,IN
1282,2026-06-10 00:00:00,ios,,1,IN
1283,2025-05-25 00:00:00,web,INSTA_REEL,1,IN
1284,2026-07-10 00:00:00,android,FB_JAN,1,IN
1285,2026-06-12 00:00:00,web,INSTA_REEL,1,IN
1286,2026-01-21 00:00:00,android,FB_JAN,0,IN
1287,2025-12-23 00:00:00,web,REFERRAL,1,IN
1288,2025-05-13 00:00:00,android,INSTA_REEL,0,IN
1289,2026-03-12 00:00:00,web,FB_JAN,1,IN
1290,2026-08-18 00:00:00,smart_tv,GOOGLE_SEARCH,0,IN
1291,2025-05-31 00:00:00,android,,0,IN
1292,2026-01-28 00:00:00,ios,GOOGLE_SEARCH,1,IN
1293,2026-07-02 00:00:00,smart_tv,REFERRAL,1,IN
1294,2026-06-22 00:00:00,ios,REFERRAL,1,IN
1295,2025-04-24 00:00:00,web,FB_JAN,1,IN
1296,2025-05-14 00:00:00,ios,GOOGLE_SEARCH,1,IN
1297,2026-03-29 00:00:00,android,INSTA_REEL,1,IN
1298,2026-01-04 00:00:00,android,FB_JAN,1,IN
1299,2025-06-03 00:00:00,android,FB_JAN,0,IN
1300,2025-06-17 00:00:00,web,GOOGLE_SEARCH,1,IN
1301,2026-08-18 00:00:00,android,,1,IN
1302,2026-04-14 00:00:00,ios,REFERRAL,1,IN
1303,2026-07-03 00:00:00,ios,INSTA_REEL,0,IN
1304,2025-04-28 00:00:00,ios,REFERRAL,0,IN
1305,2026-06-20 00:00:00,web,FB_JAN,0,IN
1306,2025-09-25 00:00:00,smart_tv,,1,IN
1307,2026-02-09 00:00:00,android,FB_JAN,1,IN
1308,2026-07-17 00:00:00,web,,0,IN
1309,2026-08-12 00:00:00,web,GOOGLE_SEARCH,1,IN
1310,2025-08-18 00:00:00,ios,REFERRAL,1,IN
1311,2025-05-19 00:00:00,smart_tv,FB_JAN,1,IN
1312,2026-06-21 00:00:00,android,,1,IN
1313,2025-06-30 00:00:00,android,,0,IN
1314,2026-03-03 00:00:00,web,FB_JAN,1,IN
1315,2025-06-11 00:00:00,android,REFERRAL,1,IN
1316,2026-08-15 00:00:00,web,GOOGLE_SEARCH,1,IN
1317,2025-09-09 00:00:00,web,GOOGLE_SEARCH,1,IN
1318,2025-04-26 00:00:00,android,INSTA_REEL,0,IN
1319,2025-11-25 00:00:00,web,INSTA_REEL,1,IN
1320,2026-06-08 00:00:00,android,INSTA_REEL,0,IN
1321,2026-06-09 00:00:00,ios,REFERRAL,1,IN
1322,2026-09-04 00:00:00,ios,INSTA_REEL,1,IN
1323,2026-09-03 00:00:00,smart_tv,INSTA_REEL,0,IN
1324,2025-08-26 00:00:00,android,REFERRAL,1,IN
1325,2026-03-24 00:00:00,ios,INSTA_REEL,0,IN
1326,2026-04-02 00:00:00,ios,GOOGLE_SEARCH,1,IN
1327,2025-12-31 00:00:00,web,FB_JAN,1,IN
1328,2026-04-17 00:00:00,ios,GOOGLE_SEARCH,1,IN
1329,2026-05-09 00:00:00,android,GOOGLE_SEARCH,1,IN
1330,2026-02-26 00:00:00,android,,1,IN
1331,2025-05-09 00:00:00,android,FB_JAN,1,IN
1332,2026-02-22 00:00:00,web,GOOGLE_SEARCH,1,IN
1333,2025-05-23 00:00:00,android,FB_JAN,1,IN
1334,2026-02-17 00:00:00,android,GOOGLE_SEARCH,0,IN
1335,2025-06-21 00:00:00,smart_tv,REFERRAL,1,IN
1336,2026-04-16 00:00:00,android,REFERRAL,0,IN
1337,2026-01-01 00:00:00,smart_tv,INSTA_REEL,1,IN
1338,2025-11-30 00:00:00,ios,REFERRAL,0,IN
1339,2025-08-17 00:00:00,web,FB_JAN,0,IN
1340,2026-02-21 00:00:00,android,,1,IN
1341,2025-06-08 00:00:00,android,INSTA_REEL,1,IN
1342,2025-08-08 00:00:00,web,GOOGLE_SEARCH,1,IN
1343,2026-03-10 00:00:00,web,REFERRAL,0,IN
1344,2026-01-28 00:00:00,web,INSTA_REEL,1,IN
1345,2026-04-22 00:00:00,android,REFERRAL,1,IN
1346,2025-07-27 00:00:00,web,INSTA_REEL,1,IN
1347,2025-06-11 00:00:00,web,FB_JAN,0,IN
1348,2026-01-28 00:00:00,ios,FB_JAN,1,IN
1349,2026-04-06 00:00:00,web,GOOGLE_SEARCH,0,IN
1350,2026-02-16 00:00:00,web,INSTA_REEL,1,IN
1351,2025-07-25 00:00:00,ios,,1,IN
1352,2026-09-07 00:00:00,android,FB_JAN,1,IN
1353,2025-06-20 00:00:00,ios,GOOGLE_SEARCH,1,IN
1354,2026-05-24 00:00:00,android,INSTA_REEL,1,IN
1355,2026-08-19 00:00:00,android,GOOGLE_SEARCH,1,IN
1356,2026-03-22 00:00:00,android,FB_JAN,1,IN
1357,2025-04-04 00:00:00,android,GOOGLE_SEARCH,1,IN
1358,2026-03-23 00:00:00,android,INSTA_REEL,1,IN
1359,2026-01-27 00:00:00,android,REFERRAL,1,IN
1360,2025-09-17 00:00:00,web,,1,IN
1361,2025-10-22 00:00:00,smart_tv,FB_JAN,1,IN
1362,2026-03-01 00:00:00,android,INSTA_REEL,1,IN
1363,2026-07-27 00:00:00,smart_tv,INSTA_REEL,1,IN
1364,2025-09-29 00:00:00,ios,GOOGLE_SEARCH,0,IN
1365,2025-11-03 00:00:00,android,FB_JAN,1,IN
1366,2025-08-04 00:00:00,android,REFERRAL,1,IN
1367,2025-08-22 00:00:00,ios,REFERRAL,0,IN
1368,2025-06-04 00:00:00,web,,0,IN
1369,2026-01-13 00:00:00,web,,1,IN
1370,2025-06-28 00:00:00,android,GOOGLE_SEARCH,1,IN
1371,2026-08-18 00:00:00,android,FB_JAN,1,IN
1372,2026-09-07 00:00:00,android,REFERRAL,0,IN
1373,2025-04-24 00:00:00,android,FB_JAN,1,IN
1374,2026-02-24 00:00:00,android,GOOGLE_SEARCH,0,IN
1375,2025-07-29 00:00:00,android,FB_JAN,1,IN
1376,2026-04-06 00:00:00,web,FB_JAN,0,IN
1377,2025-08-21 00:00:00,smart_tv,FB_JAN,0,IN
1378,2025-08-30 00:00:00,android,GOOGLE_SEARCH,0,IN
1379,2025-09-18 00:00:00,smart_tv,GOOGLE_SEARCH,1,IN
