session_id,user_id,session_start_timestamp,platform,session_duration_minutes
23511,1183,2025-10-27 18:00:00,web,24
23512,1183,2026-07-21 01:00:00,ios,14
23513,1183,2026-05-13 10:00:00,web,11
23514,1183,2025-09-02 10:00:00,ios,1
23515,1183,2025-09-21 08:00:00,android,14
23516,1183,2026-08-01 16:00:00,web,7
23517,1183,2026-05-03 21:00:00,ios,3
23518,1183,2025-10-16 10:00:00,android,25
23519,1183,2026-06-18 00:00:00,android,3
23520,1183,2026-01-31 03:00:00,ios,1
23521,1183,2026-06-04 04:00:00,web,2
23522,1183,2025-12-09 14:00:00,android,14
23523,1183,2026-04-29 05:00:00,ios,2
23524,1183,2025-10-15 01:00:00,ios,1
23525,1183,2026-07-03 01:00:00,web,16
23526,1183,2026-04-27 08:00:00,smart_tv,9
23527,1184,2026-01-19 08:00:00,ios,12
23528,1184,2026-04-22 18:00:00,smart_tv,4
23529,1184,2026-08-13 07:00:00,smart_tv,57
23530,1184,2026-06-11 03:00:00,web,1
23531,1184,2026-08-14 02:00:00,android,1
23532,1184,2026-04-23 03:00:00,ios,14
23533,1184,2026-04-30 08:00:00,ios,11
23534,1184,2026-08-25 00:00:00,smart_tv,3
23535,1184,2025-09-09 06:00:00,smart_tv,11
23536,1184,2026-08-23 08:00:00,smart_tv,1
23537,1184,2026-02-23 12:00:00,web,69
23538,1184,2026-05-22 21:00:00,android,1
23539,1184,2026-05-10 22:00:00,ios,4
23540,1184,2026-01-13 16:00:00,android,21
23541,1184,2026-03-15 10:00:00,ios,1
23542,1184,2026-08-05 15:00:00,ios,20
23543,1184,2025-12-09 15:00:00,android,1
23544,1184,2026-01-22 08:00:00,smart_tv,4
23545,1185,2026-03-08 12:00:00,smart_tv,46
23546,1185,2025-11-29 12:00:00,ios,15
23547,1185,2026-09-02 00:00:00,ios,12
23548,1185,2025-12-18 04:00:00,smart_tv,39
23549,1185,2025-08-26 12:00:00,smart_tv,82
23550,1185,2025-11-15 23:00:00,ios,26
23551,1185,2025-06-04 09:00:00,smart_tv,18
23552,1185,2026-07-15 15:00:00,android,14
23553,1185,2025-09-17 03:00:00,android,15
23554,1185,2025-07-20 00:00:00,android,8
23555,1186,2026-03-20 03:00:00,web,2
23556,1186,2026-03-13 00:00:00,smart_tv,32
23557,1186,2025-09-14 13:00:00,smart_tv,2
23558,1186,2026-02-27 19:00:00,android,1
23559,1186,2025-09-23 16:00:00,smart_tv,49
23560,1186,2026-05-01 04:00:00,android,10
23561,1186,2025-12-07 04:00:00,android,9
23562,1186,2026-07-17 17:00:00,android,1
23563,1186,2026-05-21 18:00:00,android,2
23564,1186,2026-04-24 09:00:00,web,69
23565,1186,2025-06-10 09:00:00,smart_tv,31
23566,1186,2025-09-26 18:00:00,web,14
23567,1186,2025-10-12 11:00:00,web,40
23568,1186,2025-08-06 12:00:00,android,45
23569,1186,2025-06-17 04:00:00,ios,17
23570,1186,2025-12-27 19:00:00,android,21
23571,1186,2026-07-09 22:00:00,ios,21
23572,1186,2025-11-23 15:00:00,android,6
23573,1186,2026-01-19 11:00:00,smart_tv,11
23574,1186,2025-08-14 22:00:00,web,13
23575,1186,2026-01-14 13:00:00,smart_tv,10
23576,1186,2026-03-22 09:00:00,web,55
23577,1186,2026-03-21 01:00:00,ios,55
23578,1186,2025-09-27 21:00:00,smart_tv,1
23579,1186,2026-06-22 03:00:00,smart_tv,17
23580,1186,2026-01-12 06:00:00,smart_tv,17
23581,1186,2025-12-29 15:00:00,smart_tv,2
23582,1186,2026-03-02 02:00:00,smart_tv,5
23583,1186,2026-01-29 10:00:00,android,8
23584,1187,2026-03-06 08:00:00,web,9
23585,1187,2026-01-23 07:00:00,smart_tv,5
23586,1187,2026-06-11 07:00:00,smart_tv,7
23587,1187,2026-08-26 12:00:00,ios,12
23588,1187,2026-05-06 05:00:00,android,7
23589,1187,2026-04-16 19:00:00,android,5
23590,1187,2026-04-11 00:00:00,web,1
23591,1187,2026-04-06 19:00:00,web,27
23592,1187,2026-06-21 07:00:00,web,17
23593,1187,2026-06-25 04:00:00,web,1
23594,1187,2026-07-11 01:00:00,android,26
23595,1187,2026-06-15 06:00:00,web,11
23596,1187,2026-03-22 19:00:00,ios,18
23597,1187,2026-08-16 07:00:00,smart_tv,7
23598,1187,2026-05-17 22:00:00,smart_tv,2
23599,1187,2026-01-04 02:00:00,android,6
23600,1187,2026-02-01 08:00:00,android,11
23601,1187,2026-08-27 23:00:00,ios,15
23602,1187,2026-05-24 14:00:00,smart_tv,8
23603,1187,2026-06-06 08:00:00,web,9
23604,1187,2026-08-27 06:00:00,web,16
23605,1188,2026-09-07 20:00:00,android,8
23606,1188,2026-08-09 14:00:00,ios,22
23607,1188,2026-06-17 08:00:00,ios,17
23608,1188,2026-08-27 19:00:00,ios,12
23609,1188,2026-06-18 18:00:00,smart_tv,1
23610,1188,2026-08-05 14:00:00,android,1
23611,1188,2026-08-20 02:00:00,web,27
23612,1188,2026-08-29 09:00:00,android,31
23613,1188,2026-07-29 12:00:00,smart_tv,29
23614,1188,2026-07-26 18:00:00,smart_tv,3
23615,1188,2026-08-13 14:00:00,smart_tv,10
23616,1188,2026-07-12 19:00:00,android,17
23617,1188,2026-08-01 03:00:00,web,24
23618,1188,2026-06-17 21:00:00,android,8
23619,1189,2026-06-19 21:00:00,ios,51
23620,1189,2026-06-26 00:00:00,android,1
23621,1189,2026-07-07 15:00:00,android,14
23622,1189,2026-06-20 12:00:00,smart_tv,10
23623,1189,2026-08-02 23:00:00,android,4
23624,1189,2026-08-07 03:00:00,android,5
23625,1189,2026-05-31 16:00:00,smart_tv,2
23626,1189,2026-08-28 00:00:00,android,7
23627,1189,2026-07-01 03:00:00,web,1
23628,1189,2026-08-23 21:00:00,android,7
23629,1189,2026-07-27 10:00:00,smart_tv,32
23630,1189,2026-07-18 19:00:00,smart_tv,1
23631,1189,2026-08-14 08:00:00,smart_tv,5
23632,1189,2026-06-21 01:00:00,android,9
23633,1189,2026-07-24 22:00:00,ios,77
23634,1189,2026-06-14 03:00:00,android,6
23635,1189,2026-08-20 16:00:00,ios,43
23636,1189,2026-08-17 16:00:00,web,1
23637,1189,2026-07-22 21:00:00,smart_tv,3
23638,1189,2026-07-22 02:00:00,android,1
23639,1189,2026-08-19 23:00:00,web,10
23640,1189,2026-07-18 18:00:00,web,1
23641,1189,2026-08-08 03:00:00,smart_tv,20
23642,1189,2026-07-13 10:00:00,android,15
23643,1189,2026-07-28 14:00:00,android,11
23644,1189,2026-06-17 07:00:00,web,7
23645,1189,2026-07-16 07:00:00,web,15
23646,1189,2026-07-03 02:00:00,ios,21
23647,1189,2026-06-09 01:00:00,android,7
23648,1190,2026-08-12 17:00:00,ios,3
23649,1190,2026-08-17 14:00:00,web,4
23650,1190,2026-08-31 22:00:00,ios,56
23651,1190,2026-08-22 14:00:00,android,6
23652,1190,2026-08-03 04:00:00,android,5
23653,1190,2026-08-20 10:00:00,ios,3
23654,1190,2026-08-26 22:00:00,android,26
23655,1190,2026-08-06 17:00:00,android,5
23656,1190,2026-07-31 17:00:00,smart_tv,40
23657,1190,2026-08-05 18:00:00,smart_tv,9
23658,1190,2026-08-03 05:00:00,ios,1
23659,1190,2026-08-27 17:00:00,web,22
23660,1190,2026-09-04 20:00:00,android,13
23661,1190,2026-08-30 16:00:00,web,5
23662,1190,2026-08-19 20:00:00,smart_tv,12
23663,1190,2026-08-06 08:00:00,android,10
23664,1191,2026-08-24 21:00:00,web,48
23665,1191,2026-08-25 02:00:00,ios,30
23666,1191,2026-08-30 12:00:00,smart_tv,5
23667,1191,2026-06-15 20:00:00,android,68
23668,1191,2026-08-18 09:00:00,web,7
23669,1191,2026-06-24 23:00:00,android,51
23670,1191,2026-07-26 21:00:00,ios,14
23671,1191,2026-08-22 10:00:00,android,1
23672,1191,2026-07-29 06:00:00,ios,15
23673,1191,2026-08-10 22:00:00,smart_tv,18
23674,1191,2026-07-11 01:00:00,smart_tv,1
23675,1191,2026-07-17 06:00:00,android,5
23676,1191,2026-08-09 13:00:00,smart_tv,1
23677,1191,2026-07-08 03:00:00,ios,36
23678,1191,2026-08-18 10:00:00,android,12
23679,1191,2026-07-29 18:00:00,android,7
23680,1191,2026-08-02 15:00:00,smart_tv,1
23681,1191,2026-06-14 15:00:00,ios,7
23682,1192,2026-08-28 03:00:00,smart_tv,18
23683,1192,2026-07-09 19:00:00,web,13
23684,1192,2026-08-29 08:00:00,ios,2
23685,1192,2026-06-16 17:00:00,ios,2
23686,1192,2026-08-13 03:00:00,ios,4
23687,1192,2026-06-18 23:00:00,ios,1
23688,1192,2026-06-23 00:00:00,android,1
23689,1192,2026-05-15 01:00:00,smart_tv,32
23690,1192,2026-08-18 23:00:00,web,26
23691,1192,2026-06-18 01:00:00,web,1
23692,1192,2026-08-23 14:00:00,ios,25
23693,1192,2026-07-01 13:00:00,ios,2
23694,1192,2026-05-20 04:00:00,smart_tv,1
23695,1192,2026-06-14 03:00:00,web,7
23696,1192,2026-05-21 23:00:00,android,4
23697,1192,2026-07-08 09:00:00,android,22
23698,1193,2026-01-10 14:00:00,ios,19
23699,1193,2026-08-26 05:00:00,smart_tv,23
23700,1193,2026-07-19 16:00:00,smart_tv,5
23701,1193,2026-03-13 05:00:00,smart_tv,2
23702,1193,2026-09-04 21:00:00,smart_tv,12
23703,1193,2026-06-08 23:00:00,smart_tv,6
23704,1193,2026-05-26 04:00:00,smart_tv,1
23705,1193,2026-08-10 06:00:00,web,13
23706,1193,2026-05-06 08:00:00,android,1
23707,1193,2026-08-26 18:00:00,smart_tv,32
23708,1193,2026-03-07 11:00:00,web,1
23709,1193,2026-02-17 20:00:00,android,1
23710,1193,2026-08-23 22:00:00,ios,1
23711,1193,2026-03-30 13:00:00,android,4
23712,1193,2026-07-17 20:00:00,web,23
23713,1193,2026-06-03 08:00:00,smart_tv,1
23714,1193,2026-08-06 23:00:00,smart_tv,33
23715,1193,2026-06-26 16:00:00,web,7
23716,1193,2026-08-14 17:00:00,smart_tv,2
23717,1193,2026-04-24 21:00:00,smart_tv,21
23718,1193,2026-08-25 02:00:00,web,7
23719,1193,2026-01-20 22:00:00,ios,14
23720,1193,2026-06-04 06:00:00,android,7
23721,1194,2026-08-19 23:00:00,smart_tv,9
23722,1194,2026-01-04 11:00:00,web,11
23723,1194,2026-08-21 01:00:00,web,5
23724,1194,2026-05-31 22:00:00,smart_tv,22
23725,1194,2026-07-03 14:00:00,web,12
23726,1194,2025-12-23 17:00:00,web,11
23727,1194,2026-04-06 06:00:00,web,2
23728,1194,2026-05-16 00:00:00,android,20
23729,1194,2025-12-16 15:00:00,android,8
23730,1194,2026-03-20 07:00:00,ios,2
23731,1194,2025-11-02 08:00:00,web,2
23732,1194,2025-11-23 05:00:00,ios,4
23733,1194,2026-04-20 12:00:00,web,8
23734,1194,2025-11-22 01:00:00,smart_tv,10
23735,1194,2026-03-22 03:00:00,ios,24
23736,1194,2026-02-02 03:00:00,android,10
23737,1194,2026-05-20 21:00:00,ios,11
23738,1194,2026-05-14 15:00:00,smart_tv,1
23739,1194,2026-06-18 11:00:00,ios,6
23740,1194,2026-01-06 15:00:00,ios,19
23741,1195,2026-08-23 14:00:00,web,6
23742,1195,2026-08-26 04:00:00,android,8
23743,1195,2026-09-06 18:00:00,android,24
23744,1195,2026-09-06 03:00:00,android,38
23745,1195,2026-09-06 13:00:00,ios,8
23746,1195,2026-08-29 23:00:00,smart_tv,21
23747,1195,2026-09-02 00:00:00,smart_tv,3
23748,1195,2026-09-05 09:00:00,ios,10
23749,1195,2026-08-28 22:00:00,web,13
23750,1195,2026-09-06 05:00:00,android,50
23751,1195,2026-08-23 22:00:00,smart_tv,6
23752,1195,2026-09-01 06:00:00,web,5
23753,1195,2026-08-26 15:00:00,ios,13
23754,1195,2026-09-05 14:00:00,ios,28
23755,1195,2026-09-04 04:00:00,web,3
23756,1195,2026-08-28 14:00:00,web,14
23757,1195,2026-08-24 04:00:00,smart_tv,1
23758,1195,2026-09-03 09:00:00,smart_tv,7
23759,1195,2026-08-30 02:00:00,ios,1
23760,1196,2026-01-29 20:00:00,android,16
23761,1196,2025-11-06 18:00:00,android,1
23762,1196,2025-08-14 10:00:00,smart_tv,29
23763,1196,2026-03-29 09:00:00,web,1
23764,1196,2026-02-11 08:00:00,ios,37
23765,1196,2026-03-15 04:00:00,android,11
23766,1196,2025-12-29 13:00:00,android,35
23767,1196,2025-08-07 09:00:00,web,3
23768,1196,2026-01-23 14:00:00,smart_tv,12
23769,1196,2026-03-30 05:00:00,ios,19
23770,1196,2026-06-10 01:00:00,android,9
23771,1196,2026-06-25 06:00:00,android,3
23772,1196,2026-02-19 19:00:00,android,1
23773,1196,2025-07-21 12:00:00,smart_tv,6
23774,1196,2026-07-01 03:00:00,ios,7
23775,1196,2025-12-21 22:00:00,smart_tv,5
23776,1196,2026-08-22 22:00:00,smart_tv,3
23777,1196,2026-01-06 01:00:00,web,55
23778,1196,2026-06-15 05:00:00,android,23
23779,1196,2026-01-28 02:00:00,android,1
23780,1196,2025-11-09 08:00:00,web,43
23781,1196,2025-07-26 22:00:00,smart_tv,11
23782,1197,2026-08-11 15:00:00,web,10
23783,1197,2026-05-01 02:00:00,web,6
23784,1197,2026-04-08 04:00:00,android,41
23785,1197,2026-08-24 01:00:00,web,7
23786,1197,2026-09-03 13:00:00,ios,2
23787,1197,2026-06-11 14:00:00,smart_tv,1
23788,1197,2026-06-24 12:00:00,web,3
23789,1197,2026-05-26 09:00:00,android,1
23790,1197,2026-08-19 00:00:00,smart_tv,7
23791,1197,2026-05-27 07:00:00,smart_tv,27
23792,1197,2026-08-14 05:00:00,smart_tv,7
23793,1197,2026-05-15 05:00:00,web,11
23794,1197,2026-08-12 20:00:00,ios,19
23795,1197,2026-04-03 22:00:00,ios,2
23796,1197,2026-06-18 18:00:00,web,28
23797,1197,2026-05-15 07:00:00,ios,55
23798,1197,2026-05-29 07:00:00,smart_tv,4
23799,1197,2026-08-31 05:00:00,web,2
23800,1197,2026-07-11 23:00:00,web,7
23801,1197,2026-06-24 02:00:00,android,4
23802,1197,2026-07-02 17:00:00,ios,3
23803,1197,2026-08-22 00:00:00,android,1
23804,1197,2026-06-06 17:00:00,web,1
23805,1197,2026-03-22 07:00:00,android,7
23806,1197,2026-07-15 01:00:00,ios,2
23807,1198,2026-07-12 14:00:00,smart_tv,7
23808,1198,2026-06-28 05:00:00,web,20
23809,1198,2026-06-14 07:00:00,ios,18
23810,1198,2026-07-18 14:00:00,android,3
23811,1198,2026-08-10 20:00:00,web,5
23812,1198,2026-08-10 12:00:00,web,9
23813,1198,2026-07-07 11:00:00,android,4
23814,1198,2026-07-12 11:00:00,android,38
23815,1198,2026-06-17 13:00:00,web,20
23816,1198,2026-06-14 10:00:00,web,30
23817,1198,2026-06-15 00:00:00,android,9
23818,1198,2026-07-26 00:00:00,ios,7
23819,1198,2026-09-02 11:00:00,smart_tv,15
23820,1198,2026-08-24 11:00:00,ios,9
23821,1198,2026-08-02 00:00:00,web,7
23822,1198,2026-07-16 05:00:00,android,22
23823,1198,2026-08-18 11:00:00,web,11
23824,1198,2026-06-04 17:00:00,android,35
23825,1198,2026-07-21 17:00:00,ios,2
23826,1198,2026-08-02 08:00:00,ios,12
23827,1198,2026-07-07 02:00:00,web,8
23828,1198,2026-06-16 06:00:00,web,5
23829,1198,2026-07-13 21:00:00,smart_tv,57
23830,1198,2026-08-14 18:00:00,web,15
23831,1199,2026-06-30 17:00:00,smart_tv,9
23832,1199,2026-05-05 13:00:00,ios,15
23833,1199,2026-06-08 05:00:00,web,5
23834,1199,2025-12-17 17:00:00,android,19
23835,1199,2026-01-27 19:00:00,web,12
23836,1199,2025-09-23 12:00:00,web,4
23837,1199,2025-11-11 10:00:00,web,14
23838,1199,2026-02-13 00:00:00,android,21
23839,1199,2025-07-25 12:00:00,web,4
23840,1199,2026-06-04 05:00:00,web,16
23841,1199,2025-12-26 21:00:00,smart_tv,9
23842,1199,2026-01-01 02:00:00,web,3
23843,1199,2026-01-11 02:00:00,ios,10
23844,1199,2026-03-12 18:00:00,android,7
23845,1199,2026-07-29 14:00:00,web,3
23846,1199,2026-06-28 11:00:00,android,26
23847,1199,2025-08-15 18:00:00,android,2
23848,1200,2026-02-21 15:00:00,smart_tv,3
23849,1200,2026-08-13 16:00:00,android,1
23850,1200,2026-03-06 18:00:00,ios,7
23851,1200,2026-03-27 06:00:00,android,1
23852,1200,2026-01-18 05:00:00,android,3
23853,1200,2026-04-27 06:00:00,web,34
23854,1200,2026-03-10 08:00:00,ios,4
23855,1200,2026-07-26 10:00:00,web,23
23856,1200,2026-05-16 20:00:00,web,6
23857,1200,2026-01-06 21:00:00,android,10
23858,1200,2026-01-17 19:00:00,smart_tv,1
23859,1200,2026-05-07 13:00:00,ios,23
23860,1200,2026-06-26 05:00:00,ios,1
23861,1200,2026-01-29 06:00:00,web,17
23862,1200,2026-08-29 08:00:00,web,2
23863,1200,2026-04-17 02:00:00,ios,33
23864,1200,2026-04-12 08:00:00,web,3
23865,1201,2026-08-21 02:00:00,android,1
23866,1201,2026-08-17 04:00:00,smart_tv,5
23867,1201,2026-08-24 10:00:00,smart_tv,1
23868,1201,2026-08-12 04:00:00,smart_tv,1
23869,1201,2026-08-06 04:00:00,smart_tv,21
23870,1201,2026-08-13 14:00:00,web,1
23871,1201,2026-07-30 23:00:00,web,1
23872,1201,2026-08-29 03:00:00,android,4
23873,1201,2026-07-28 03:00:00,web,3
23874,1201,2026-08-14 16:00:00,smart_tv,1
23875,1201,2026-08-03 05:00:00,ios,1
23876,1201,2026-09-03 23:00:00,ios,12
23877,1201,2026-08-25 02:00:00,web,14
23878,1201,2026-09-05 17:00:00,web,9
23879,1201,2026-08-31 08:00:00,smart_tv,2
23880,1201,2026-07-30 17:00:00,android,21
23881,1201,2026-09-04 21:00:00,smart_tv,5
23882,1201,2026-08-13 07:00:00,smart_tv,12
23883,1201,2026-08-25 09:00:00,android,27
23884,1201,2026-09-01 21:00:00,ios,3
23885,1201,2026-09-07 23:00:00,smart_tv,2
23886,1201,2026-08-04 04:00:00,android,53
23887,1201,2026-08-22 16:00:00,ios,12
23888,1201,2026-08-04 15:00:00,android,10
23889,1201,2026-09-04 07:00:00,android,1
23890,1201,2026-07-28 23:00:00,smart_tv,11
23891,1201,2026-07-28 16:00:00,smart_tv,13
23892,1202,2026-09-07 10:00:00,ios,1
23893,1202,2026-09-07 10:00:00,smart_tv,10
23894,1202,2026-09-07 17:00:00,android,9
23895,1202,2026-09-07 08:00:00,ios,25
23896,1202,2026-09-07 06:00:00,ios,10
23897,1202,2026-09-07 09:00:00,ios,16
23898,1202,2026-09-07 10:00:00,android,28
23899,1202,2026-09-07 17:00:00,android,24
23900,1202,2026-09-07 22:00:00,ios,9
23901,1202,2026-09-07 10:00:00,android,11
23902,1202,2026-09-07 22:00:00,smart_tv,1
23903,1202,2026-09-07 10:00:00,ios,16
23904,1202,2026-09-07 18:00:00,smart_tv,12
23905,1202,2026-09-07 20:00:00,android,23
23906,1202,2026-09-07 03:00:00,android,27
23907,1202,2026-09-07 02:00:00,web,2
23908,1202,2026-09-07 13:00:00,android,1
23909,1202,2026-09-07 18:00:00,web,29
23910,1202,2026-09-07 13:00:00,ios,14
23911,1202,2026-09-07 04:00:00,smart_tv,15
23912,1202,2026-09-07 05:00:00,web,3
23913,1203,2026-04-10 13:00:00,web,29
23914,1203,2026-05-20 13:00:00,ios,24
23915,1203,2026-08-12 08:00:00,smart_tv,11
23916,1203,2026-03-03 16:00:00,smart_tv,4
23917,1203,2026-02-24 04:00:00,ios,5
23918,1203,2026-07-25 21:00:00,ios,18
23919,1203,2026-07-30 23:00:00,smart_tv,1
23920,1203,2026-04-24 18:00:00,web,13
23921,1203,2026-06-09 06:00:00,ios,26
23922,1203,2026-05-07 05:00:00,android,10
23923,1203,2026-02-08 14:00:00,android,8
23924,1203,2026-08-23 08:00:00,web,2
23925,1203,2026-07-04 16:00:00,android,8
23926,1203,2026-08-24 17:00:00,ios,9
23927,1203,2026-08-14 08:00:00,smart_tv,1
23928,1203,2026-06-24 22:00:00,android,46
23929,1203,2026-07-30 10:00:00,android,19
23930,1203,2026-06-28 02:00:00,web,15
23931,1203,2026-08-30 05:00:00,ios,28
23932,1203,2026-05-05 00:00:00,smart_tv,1
23933,1203,2026-09-03 18:00:00,web,35
23934,1203,2026-03-05 00:00:00,smart_tv,7
23935,1203,2026-03-29 07:00:00,smart_tv,5
23936,1203,2026-02-15 23:00:00,ios,16
23937,1203,2026-08-29 08:00:00,smart_tv,2
23938,1204,2026-05-18 13:00:00,android,10
23939,1204,2025-11-07 13:00:00,web,12
23940,1204,2026-04-18 11:00:00,android,3
23941,1204,2026-01-10 22:00:00,smart_tv,8
23942,1204,2026-08-06 03:00:00,web,1
23943,1204,2026-05-25 13:00:00,android,32
23944,1204,2025-11-18 11:00:00,ios,4
23945,1204,2026-01-08 16:00:00,ios,16
23946,1204,2026-03-21 03:00:00,ios,1
23947,1204,2025-08-18 00:00:00,ios,1
23948,1204,2025-09-25 18:00:00,ios,20
23949,1204,2026-03-17 11:00:00,web,14
23950,1204,2026-07-10 01:00:00,smart_tv,16
23951,1204,2025-10-04 07:00:00,ios,2
23952,1204,2026-08-19 16:00:00,smart_tv,1
23953,1204,2026-02-17 21:00:00,android,3
23954,1204,2026-05-22 12:00:00,ios,1
23955,1204,2025-09-27 20:00:00,android,12
23956,1204,2025-06-22 12:00:00,ios,1
23957,1205,2026-03-15 11:00:00,ios,7
23958,1205,2025-11-17 16:00:00,web,35
23959,1205,2026-05-13 04:00:00,web,1
23960,1205,2026-08-12 10:00:00,ios,5
23961,1205,2026-02-02 04:00:00,smart_tv,33
23962,1205,2026-01-01 07:00:00,android,1
23963,1205,2025-11-08 15:00:00,web,7
23964,1205,2026-01-11 08:00:00,smart_tv,47
23965,1205,2026-08-06 15:00:00,android,1
23966,1205,2026-05-13 08:00:00,ios,1
23967,1205,2025-12-15 05:00:00,android,17
23968,1205,2026-05-27 03:00:00,smart_tv,26
23969,1205,2026-02-16 21:00:00,smart_tv,11
23970,1205,2026-08-15 11:00:00,smart_tv,2
23971,1205,2026-05-01 15:00:00,android,2
23972,1205,2026-03-05 10:00:00,android,25
23973,1205,2026-08-02 12:00:00,ios,30
23974,1205,2025-12-27 16:00:00,ios,8
23975,1205,2025-11-03 22:00:00,web,52
23976,1205,2026-04-11 16:00:00,android,10
23977,1205,2026-02-07 18:00:00,android,12
23978,1205,2026-03-02 09:00:00,smart_tv,4
23979,1205,2025-11-15 16:00:00,smart_tv,12
23980,1205,2026-02-17 11:00:00,smart_tv,19
23981,1205,2026-03-15 20:00:00,web,5
23982,1205,2026-03-19 04:00:00,smart_tv,24
23983,1205,2026-06-27 16:00:00,smart_tv,2
23984,1206,2026-09-07 11:00:00,ios,5
23985,1206,2026-09-02 03:00:00,web,5
23986,1206,2026-06-08 00:00:00,smart_tv,6
23987,1206,2026-08-13 19:00:00,smart_tv,31
23988,1206,2026-08-01 11:00:00,ios,2
23989,1206,2026-07-31 19:00:00,web,33
23990,1206,2026-06-14 05:00:00,ios,9
23991,1206,2026-07-28 21:00:00,android,12
23992,1206,2026-08-09 04:00:00,ios,12
23993,1206,2026-08-20 13:00:00,smart_tv,35
23994,1206,2026-06-05 04:00:00,ios,1
23995,1206,2026-06-25 13:00:00,ios,13
23996,1206,2026-06-24 02:00:00,web,4
23997,1206,2026-06-08 15:00:00,smart_tv,23
23998,1206,2026-07-21 07:00:00,android,8
23999,1206,2026-06-29 03:00:00,android,31
24000,1206,2026-06-16 19:00:00,ios,23
24001,1206,2026-07-22 10:00:00,smart_tv,8
24002,1206,2026-08-23 17:00:00,smart_tv,12
24003,1206,2026-05-03 05:00:00,ios,46
24004,1206,2026-05-29 16:00:00,smart_tv,12
24005,1206,2026-04-29 02:00:00,smart_tv,46
24006,1206,2026-08-19 15:00:00,ios,1
24007,1206,2026-05-15 21:00:00,smart_tv,8
24008,1206,2026-05-01 13:00:00,smart_tv,1
24009,1206,2026-05-28 18:00:00,android,14
24010,1206,2026-07-09 11:00:00,web,3
24011,1206,2026-04-29 04:00:00,web,10
24012,1207,2026-05-30 12:00:00,android,12
24013,1207,2026-04-15 18:00:00,web,13
24014,1207,2025-10-05 08:00:00,android,19
24015,1207,2025-12-30 07:00:00,android,1
24016,1207,2026-06-13 11:00:00,android,40
24017,1207,2026-04-18 06:00:00,ios,5
24018,1207,2025-10-01 03:00:00,web,12
24019,1207,2026-08-05 20:00:00,web,17
24020,1207,2025-10-03 22:00:00,android,22
24021,1207,2025-09-15 19:00:00,ios,2
24022,1207,2025-06-18 00:00:00,android,4
24023,1207,2026-05-27 06:00:00,android,8
24024,1207,2025-08-15 07:00:00,web,11
24025,1207,2026-05-23 22:00:00,web,15
24026,1208,2025-07-28 16:00:00,web,8
24027,1208,2026-06-08 21:00:00,ios,66
24028,1208,2026-06-04 14:00:00,web,7
24029,1208,2025-05-14 13:00:00,web,6
24030,1208,2026-05-30 20:00:00,ios,29
24031,1208,2026-08-04 23:00:00,ios,15
24032,1208,2025-12-12 15:00:00,ios,1
24033,1208,2026-07-30 20:00:00,android,31
24034,1208,2025-08-10 01:00:00,ios,1
24035,1208,2025-07-01 02:00:00,ios,5
24036,1208,2025-05-25 09:00:00,web,74
24037,1208,2025-03-25 17:00:00,ios,1
24038,1208,2025-11-14 16:00:00,smart_tv,1
24039,1208,2025-12-05 07:00:00,smart_tv,4
24040,1208,2026-07-16 17:00:00,web,17
24041,1208,2025-09-17 12:00:00,ios,20
24042,1208,2025-04-11 02:00:00,smart_tv,7
24043,1208,2026-06-24 15:00:00,android,42
24044,1208,2026-07-24 19:00:00,web,3
24045,1208,2026-03-13 20:00:00,ios,35
24046,1208,2025-11-06 06:00:00,android,46
24047,1208,2026-01-07 04:00:00,smart_tv,31
24048,1208,2025-08-07 10:00:00,web,19
24049,1209,2026-01-28 18:00:00,ios,7
24050,1209,2026-02-04 19:00:00,ios,1
24051,1209,2025-12-17 04:00:00,ios,9
24052,1209,2026-02-24 04:00:00,web,31
24053,1209,2026-04-14 15:00:00,smart_tv,1
24054,1209,2026-06-13 14:00:00,smart_tv,1
24055,1209,2026-01-12 14:00:00,ios,36
24056,1209,2026-06-02 08:00:00,android,2
24057,1209,2026-04-15 14:00:00,android,15
24058,1209,2026-04-03 01:00:00,android,9
24059,1209,2026-01-04 03:00:00,ios,2
24060,1209,2026-07-05 16:00:00,android,5
24061,1209,2026-04-06 05:00:00,ios,5
24062,1209,2025-11-28 03:00:00,smart_tv,6
24063,1209,2026-03-05 16:00:00,ios,69
24064,1209,2026-03-19 13:00:00,smart_tv,24
24065,1209,2025-10-29 07:00:00,smart_tv,2
24066,1209,2026-04-23 06:00:00,web,27
24067,1209,2026-07-10 07:00:00,ios,2
24068,1209,2026-08-06 12:00:00,android,4
24069,1209,2026-07-12 15:00:00,ios,14
24070,1209,2026-07-16 16:00:00,smart_tv,12
24071,1209,2026-03-13 05:00:00,ios,1
24072,1210,2026-08-14 00:00:00,web,10
24073,1210,2026-08-01 23:00:00,ios,4
24074,1210,2026-08-10 21:00:00,android,2
24075,1210,2026-04-02 14:00:00,smart_tv,3
24076,1210,2026-04-13 22:00:00,android,3
24077,1210,2026-06-28 22:00:00,smart_tv,20
24078,1210,2026-09-02 18:00:00,ios,1
24079,1210,2026-08-04 17:00:00,web,5
24080,1210,2026-03-23 11:00:00,android,5
24081,1210,2026-07-07 16:00:00,ios,17
24082,1210,2026-08-09 19:00:00,ios,30
24083,1210,2026-04-08 14:00:00,web,15
24084,1210,2026-07-30 15:00:00,web,38
24085,1210,2026-02-02 12:00:00,ios,16
